SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,15-Jul-2026,104.12,104.15,104.15,104.15,104.15,15,0.02,3,15.0,100.0,2026-07-15
20MICRONS,EQ,15-Jul-2026,205.3,205.0,207.79,202.96,204.43,144897,296.93,2877,69760.0,48.14,2026-07-15
21STCENMGM,EQ,15-Jul-2026,31.85,32.4,32.48,31.51,32.48,4406,1.43,37,4363.0,99.02,2026-07-15
360ONE,EQ,15-Jul-2026,1098.8,1104.2,1119.8,1092.5,1098.6,649100,7167.98,43296,275996.0,42.52,2026-07-15
3BBLACKBIO,EQ,15-Jul-2026,1182.6,1182.0,1280.0,1182.0,1270.2,47232,590.49,4809,25784.0,54.59,2026-07-15
3IINFOLTD,EQ,15-Jul-2026,18.19,18.26,18.44,18.03,18.07,224434,40.68,963,175753.0,78.31,2026-07-15
3MINDIA,EQ,15-Jul-2026,36540.0,36700.0,36880.0,35800.0,35930.0,9149,3315.43,3955,4338.0,47.42,2026-07-15
3PLAND,EQ,15-Jul-2026,31.84,32.0,33.0,31.5,31.92,4201,1.33,75,3878.0,92.31,2026-07-15
574GS2026,GS,15-Jul-2026,100.1,100.13,100.13,100.05,100.05,3150,3.15,19,3150.0,100.0,2026-07-15
5PAISA,EQ,15-Jul-2026,384.95,389.8,400.0,386.9,390.85,114226,448.94,3597,57512.0,50.35,2026-07-15
601GS2030,GS,15-Jul-2026,99.46,99.45,101.2,99.45,100.98,201,0.2,3,200.0,99.5,2026-07-15
610GS2031,GS,15-Jul-2026,99.75,100.75,100.75,100.75,100.75,1,0.0,1,1.0,100.0,2026-07-15
628GS2032,GS,15-Jul-2026,99.0,99.0,99.0,99.0,99.0,100,0.1,1,100.0,100.0,2026-07-15
636GS2031,GS,15-Jul-2026,100.7,100.7,100.7,100.26,100.6,1000,1.01,4,900.0,90.0,2026-07-15
63MOONS,EQ,15-Jul-2026,721.8,729.75,745.0,716.45,719.75,184851,1348.46,6830,82610.0,44.69,2026-07-15
667GS2035,GS,15-Jul-2026,108.99,103.55,103.55,103.55,103.55,6000,6.21,9,0.0,0.0,2026-07-15
667GS2050,GS,15-Jul-2026,93.0,91.16,94.3,91.16,94.3,18,0.02,6,14.0,77.78,2026-07-15
668GS2033,GS,15-Jul-2026,101.8,101.8,102.0,101.8,102.0,298,0.3,3,199.0,66.78,2026-07-15
668GS2040,GS,15-Jul-2026,98.85,98.4,99.0,98.4,99.0,23640,23.38,9,23639.0,100.0,2026-07-15
675GS2029,GS,15-Jul-2026,99.9,99.95,99.95,99.95,99.95,100,0.1,1,100.0,100.0,2026-07-15
676GS2061,GS,15-Jul-2026,93.21,92.7,93.25,92.7,93.25,2719,2.54,13,2719.0,100.0,2026-07-15
679GS2031,GS,15-Jul-2026,101.4,99.31,100.0,99.31,100.0,1000,1.0,4,500.0,50.0,2026-07-15
68GS2060,GS,15-Jul-2026,92.0,91.1,91.1,91.0,91.04,254,0.23,5,254.0,100.0,2026-07-15
690GS2065,GS,15-Jul-2026,94.63,94.0,94.46,93.94,94.0,46782,44.0,52,38699.0,82.72,2026-07-15
695GS2061,GS,15-Jul-2026,95.0,93.5,95.0,93.0,93.56,2037,1.91,6,1712.0,84.05,2026-07-15
697GR2034,GS,15-Jul-2026,97.0,101.85,101.85,101.85,101.85,500,0.51,1,500.0,100.0,2026-07-15
698GR2054,GS,15-Jul-2026,96.15,95.95,95.95,95.95,95.95,3,0.0,1,3.0,100.0,2026-07-15
699GS2051,GS,15-Jul-2026,98.5,95.5,98.1,95.5,98.1,5,0.0,3,5.0,100.0,2026-07-15
704GS2029,GS,15-Jul-2026,102.75,102.6,102.75,102.0,102.0,5650,5.8,5,5650.0,100.0,2026-07-15
706GS2028,GS,15-Jul-2026,102.31,102.41,102.98,102.41,102.98,250,0.26,2,200.0,80.0,2026-07-15
709GS2054,GS,15-Jul-2026,99.7,99.7,99.95,99.65,99.71,14630,14.59,13,14630.0,100.0,2026-07-15
709GS2074,GS,15-Jul-2026,96.2,96.6,96.6,95.31,96.2,25503,24.46,35,24672.0,96.74,2026-07-15
717GS2030,GS,15-Jul-2026,103.2,104.37,104.37,104.29,104.3,316,0.33,4,316.0,100.0,2026-07-15
718GS2033,GS,15-Jul-2026,105.03,105.25,105.25,105.25,105.25,200,0.21,1,200.0,100.0,2026-07-15
718GS2037,GS,15-Jul-2026,105.58,106.0,106.0,105.4,105.92,19051,20.11,9,18094.0,94.98,2026-07-15
723GS2039,GS,15-Jul-2026,104.4,104.4,104.4,104.4,104.4,100,0.1,1,100.0,100.0,2026-07-15
724GS2055,GS,15-Jul-2026,101.47,101.47,101.8,101.3,101.49,45630,46.32,30,45441.0,99.59,2026-07-15
725GS2063,GS,15-Jul-2026,97.73,97.79,98.0,97.73,97.98,98184,95.99,61,95604.0,97.37,2026-07-15
726GS2032,GS,15-Jul-2026,106.0,106.0,106.0,106.0,106.0,100,0.11,1,100.0,100.0,2026-07-15
726GS2033,GS,15-Jul-2026,106.2,106.3,106.3,105.35,105.35,5094,5.37,2,5000.0,98.15,2026-07-15
733GS2026,GS,15-Jul-2026,101.25,102.0,102.0,101.26,101.26,198,0.2,2,198.0,100.0,2026-07-15
734GS2064,GS,15-Jul-2026,99.79,100.0,100.0,99.8,99.8,41288,41.21,25,41288.0,100.0,2026-07-15
736GS2052,GS,15-Jul-2026,101.47,102.5,102.5,101.0,102.4,450,0.46,10,450.0,100.0,2026-07-15
737GS2028,GS,15-Jul-2026,103.8,103.8,104.49,103.5,104.39,5181,5.41,10,5101.0,98.46,2026-07-15
738GS2027,GS,15-Jul-2026,101.62,101.65,101.85,101.65,101.85,17703,18.01,13,17703.0,100.0,2026-07-15
73GS2053,GS,15-Jul-2026,99.95,99.96,99.98,99.95,99.98,2239,2.24,4,2239.0,100.0,2026-07-15
741GS2036,GS,15-Jul-2026,104.4,105.0,105.5,105.0,105.2,15000,15.77,21,15000.0,100.0,2026-07-15
743GS2076,GS,15-Jul-2026,103.1,103.6,103.6,103.3,103.3,950,0.98,2,950.0,100.0,2026-07-15
746GS2073,GS,15-Jul-2026,101.2,101.2,101.7,101.2,101.7,756,0.77,5,756.0,100.0,2026-07-15
74GS2062,GS,15-Jul-2026,102.0,101.8,101.8,100.22,100.39,1139,1.16,5,1139.0,100.0,2026-07-15
750GS2056,GS,15-Jul-2026,102.7,101.0,101.0,101.0,101.0,100,0.1,1,100.0,100.0,2026-07-15
754GS2036,GS,15-Jul-2026,106.47,106.8,106.8,106.42,106.47,664566,707.93,202,663224.0,99.8,2026-07-15
771GS2066,GS,15-Jul-2026,105.25,104.5,105.15,104.5,105.15,112,0.12,4,111.0,99.11,2026-07-15
826GS2027,GS,15-Jul-2026,104.7,106.2,106.2,106.2,106.2,1,0.0,1,1.0,100.0,2026-07-15
833GS2036,GS,15-Jul-2026,108.5,108.58,108.58,108.58,108.58,4,0.0,1,4.0,100.0,2026-07-15
897GS2030,GS,15-Jul-2026,109.47,109.0,111.0,109.0,110.5,5017,5.49,17,5017.0,100.0,2026-07-15
92GS2030,GS,15-Jul-2026,114.88,116.0,116.0,116.0,116.0,1,0.0,1,1.0,100.0,2026-07-15
A2ZINFRA,EQ,15-Jul-2026,14.01,14.46,14.46,13.18,13.6,602501,81.28,1364,321424.0,53.35,2026-07-15
AAATECH,EQ,15-Jul-2026,94.84,95.96,95.96,93.3,93.38,7289,6.85,320,4507.0,61.83,2026-07-15
AADHARHFC,EQ,15-Jul-2026,518.95,519.0,521.95,512.0,513.75,240740,1242.46,18839,129560.0,53.82,2026-07-15
AAKAAR,SM,15-Jul-2026,70.95,70.95,71.9,70.15,70.2,9600,6.78,6,8000.0,83.33,2026-07-15
AAKASH,EQ,15-Jul-2026,9.18,9.2,9.49,9.14,9.16,74915,6.94,287,49603.0,66.21,2026-07-15
AARADHYA,SM,15-Jul-2026,76.0,85.95,85.95,75.0,75.05,28800,22.45,21,21600.0,75.0,2026-07-15
AAREYDRUGS,BE,15-Jul-2026,79.56,77.97,77.97,77.97,77.97,7345,5.73,29,,,2026-07-15
AARNAV,EQ,15-Jul-2026,26.14,26.5,26.5,25.62,26.13,13788,3.6,178,11055.0,80.18,2026-07-15
AARON,EQ,15-Jul-2026,116.32,116.21,117.8,114.0,116.48,9913,11.5,393,6600.0,66.58,2026-07-15
AARTECH,BE,15-Jul-2026,47.47,47.5,49.49,47.5,49.07,25202,12.27,115,,,2026-07-15
AARTIDRUGS,EQ,15-Jul-2026,405.7,408.0,427.9,405.5,421.6,665505,2793.72,19389,297355.0,44.68,2026-07-15
AARTIIND,EQ,15-Jul-2026,483.05,486.55,510.9,483.45,500.7,4186186,21098.51,80374,1153804.0,27.56,2026-07-15
AARTIPHARM,EQ,15-Jul-2026,709.75,711.0,730.9,709.0,718.25,194690,1409.38,19398,85844.0,44.09,2026-07-15
AARTISURF,EQ,15-Jul-2026,378.9,380.1,391.5,380.05,387.4,6962,26.95,499,4345.0,62.41,2026-07-15
AARVI,EQ,15-Jul-2026,150.74,150.74,150.74,146.01,147.1,10905,16.16,362,6269.0,57.49,2026-07-15
