SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,17-Mar-2026,101.99,102.4,102.4,102.0,102.0,30875,31.51,18,30875.0,100.0,2026-03-17
20MICRONS,EQ,17-Mar-2026,151.31,152.5,154.27,150.21,153.17,90786,138.64,1826,41769.0,46.01,2026-03-17
21STCENMGM,EQ,17-Mar-2026,32.72,33.15,33.15,32.3,32.99,807,0.27,30,798.0,98.88,2026-03-17
360ONE,EQ,17-Mar-2026,1022.9,1022.9,1045.9,1020.1,1043.4,433488,4484.9,16033,273450.0,63.08,2026-03-17
3IINFOLTD,EQ,17-Mar-2026,12.86,13.0,13.04,12.7,12.72,687976,88.03,1433,511029.0,74.28,2026-03-17
3MINDIA,EQ,17-Mar-2026,32970.0,33200.0,33775.0,32820.0,33110.0,3501,1167.28,2212,1580.0,45.13,2026-03-17
3PLAND,EQ,17-Mar-2026,29.51,29.71,30.24,29.5,29.53,878,0.26,24,799.0,91.0,2026-03-17
563GS2026,GS,17-Mar-2026,102.19,102.3,102.3,102.3,102.3,218,0.22,1,218.0,100.0,2026-03-17
591GS2028,GS,17-Mar-2026,100.06,100.06,105.0,100.06,103.49,397868,400.11,17,2100.0,0.53,2026-03-17
5PAISA,EQ,17-Mar-2026,292.55,296.0,299.85,289.0,291.1,88847,260.3,2685,35687.0,40.17,2026-03-17
601GS2030,GS,17-Mar-2026,98.66,99.2,99.59,99.2,99.41,400245,398.01,15,0.0,0.0,2026-03-17
610GS2031,GS,17-Mar-2026,99.75,99.5,99.5,99.5,99.5,1000,1.0,2,1000.0,100.0,2026-03-17
633GS2035,GS,17-Mar-2026,98.31,99.45,99.45,99.45,99.45,300,0.3,1,300.0,100.0,2026-03-17
63MOONS,EQ,17-Mar-2026,545.7,548.0,556.0,540.2,546.25,77283,423.08,3410,39496.0,51.11,2026-03-17
648GS2035,GS,17-Mar-2026,101.1,101.0,101.1,100.85,100.99,801828,810.05,27,1828.0,0.23,2026-03-17
654GS2032,GS,17-Mar-2026,100.9,100.25,100.55,100.2,100.24,65190,65.37,13,61183.0,93.85,2026-03-17
662GS2051,GS,17-Mar-2026,92.9,93.25,93.25,93.25,93.25,2,0.0,2,2.0,100.0,2026-03-17
664GS2035,GS,17-Mar-2026,99.5,101.15,101.15,101.15,101.15,9,0.01,1,9.0,100.0,2026-03-17
667GS2035,GS,17-Mar-2026,100.7,100.7,100.7,100.7,100.7,5000,5.04,2,5000.0,100.0,2026-03-17
667GS2050,GS,17-Mar-2026,93.95,93.65,93.65,92.18,93.65,328,0.3,10,328.0,100.0,2026-03-17
668GS2040,GS,17-Mar-2026,97.5,97.5,97.5,97.35,97.35,6759,6.58,8,6759.0,100.0,2026-03-17
675GS2029,GS,17-Mar-2026,102.51,102.55,103.1,102.55,102.93,402080,413.89,14,80.0,0.02,2026-03-17
676GS2061,GS,17-Mar-2026,91.13,92.0,92.0,91.19,91.2,21198,19.38,63,19998.0,94.34,2026-03-17
679GS2027,GS,17-Mar-2026,100.85,102.26,102.26,102.0,102.0,19999,20.4,6,19999.0,100.0,2026-03-17
679GS2031,GS,17-Mar-2026,101.46,101.95,102.75,101.95,102.48,1600554,1641.36,89,100.0,0.01,2026-03-17
68GS2060,GS,17-Mar-2026,93.89,94.0,94.0,93.7,93.8,2189,2.05,9,2189.0,100.0,2026-03-17
690GS2065,GS,17-Mar-2026,95.02,95.6,95.6,94.6,94.99,12349,11.73,25,6419.0,51.98,2026-03-17
695GS2061,GS,17-Mar-2026,94.12,94.5,95.7,94.1,95.65,1365,1.29,6,1350.0,98.9,2026-03-17
699GS2026,GS,17-Mar-2026,102.8,102.8,102.8,102.8,102.8,24900,25.6,2,24900.0,100.0,2026-03-17
699GS2051,GS,17-Mar-2026,96.45,96.39,96.95,96.39,96.53,316,0.3,8,305.0,96.52,2026-03-17
702GS2027,GS,17-Mar-2026,103.0,103.0,103.0,102.9,102.9,2342,2.41,3,2342.0,100.0,2026-03-17
