SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,21-Nov-2025,105.5,105.5,106.0,105.5,106.0,1793,1.9,6,1793.0,100.0,2025-11-21
20MICRONS,EQ,21-Nov-2025,190.86,190.0,193.19,189.56,190.37,49898,95.21,1834,28530.0,57.18,2025-11-21
21STCENMGM,EQ,21-Nov-2025,39.89,39.89,39.89,39.09,39.09,4836,1.89,68,4836.0,100.0,2025-11-21
360ONE,EQ,21-Nov-2025,1142.1,1142.1,1157.3,1121.0,1139.7,2783024,31693.65,60383,782101.0,28.1,2025-11-21
3IINFOLTD,EQ,21-Nov-2025,17.34,17.32,17.49,17.1,17.21,270180,46.5,1101,168587.0,62.4,2025-11-21
3MINDIA,EQ,21-Nov-2025,35685.0,35755.0,35760.0,35160.0,35455.0,8367,2978.23,2044,6658.0,79.57,2025-11-21
3PLAND,EQ,21-Nov-2025,39.4,39.4,39.99,38.5,39.51,2402,0.95,80,1887.0,78.56,2025-11-21
574GS2026,GS,21-Nov-2025,99.17,100.15,100.15,100.15,100.15,172,0.17,1,172.0,100.0,2025-11-21
585GS2030,GS,21-Nov-2025,98.77,98.79,99.0,98.31,98.47,1786,1.76,6,1586.0,88.8,2025-11-21
591GS2028,GS,21-Nov-2025,102.0,101.25,101.25,101.25,101.25,100,0.1,1,100.0,100.0,2025-11-21
5PAISA,EQ,21-Nov-2025,356.6,356.25,363.75,340.2,342.85,405431,1427.17,9375,85294.0,21.04,2025-11-21
601GS2030,GS,21-Nov-2025,101.23,101.23,101.28,101.23,101.28,500100,506.5,2,500100.0,100.0,2025-11-21
633GS2035,GS,21-Nov-2025,98.0,101.7,101.7,101.7,101.7,2,0.0,2,2.0,100.0,2025-11-21
63MOONS,EQ,21-Nov-2025,756.25,751.5,767.5,730.1,736.1,113447,852.35,4744,56102.0,49.45,2025-11-21
648GS2035,GS,21-Nov-2025,99.95,100.1,100.1,100.0,100.0,200,0.2,2,200.0,100.0,2025-11-21
667GS2050,GS,21-Nov-2025,97.0,97.1,97.1,97.1,97.1,10,0.01,1,10.0,100.0,2025-11-21
676GS2061,GS,21-Nov-2025,94.6,94.6,94.6,94.0,94.54,1070,1.01,3,1070.0,100.0,2025-11-21
679GS2034,GS,21-Nov-2025,101.0,102.45,102.45,102.2,102.38,7000,7.17,6,7000.0,100.0,2025-11-21
679GS2034A,GS,21-Nov-2025,101.02,101.02,101.02,100.01,100.01,700,0.7,3,700.0,100.0,2025-11-21
68GS2060,GS,21-Nov-2025,96.0,96.0,96.0,96.0,96.0,558,0.54,7,558.0,100.0,2025-11-21
690GS2065,GS,21-Nov-2025,95.02,95.02,95.54,95.02,95.29,23912,22.8,19,23892.0,99.92,2025-11-21
692GS2039,GS,21-Nov-2025,100.28,101.98,101.98,101.98,101.98,51,0.05,2,51.0,100.0,2025-11-21
695GS2061,GS,21-Nov-2025,98.5,98.5,98.5,96.53,96.53,4193,4.1,4,4193.0,100.0,2025-11-21
697GR2034,GS,21-Nov-2025,97.0,98.0,98.0,98.0,98.0,46,0.05,1,46.0,100.0,2025-11-21
698GR2054,GS,21-Nov-2025,97.1,97.1,97.88,97.1,97.88,178,0.17,2,100.0,56.18,2025-11-21
699GS2026,GS,21-Nov-2025,101.15,101.4,101.4,101.15,101.15,184,0.19,3,184.0,100.0,2025-11-21
702GS2027,GS,21-Nov-2025,105.1,104.15,104.16,104.15,104.16,10196,10.62,3,10196.0,100.0,2025-11-21
709GS2054,GS,21-Nov-2025,100.45,100.49,100.49,100.4,100.4,12906,12.96,11,12906.0,100.0,2025-11-21
709GS2074,GS,21-Nov-2025,99.8,99.62,99.95,99.6,99.72,59328,59.23,48,59328.0,100.0,2025-11-21
710GS2029,GS,21-Nov-2025,103.4,103.45,104.0,103.4,104.0,64905,67.46,20,58505.0,90.14,2025-11-21
717GS2030,GS,21-Nov-2025,104.9,104.9,104.9,104.42,104.42,1318,1.38,2,1318.0,100.0,2025-11-21
718GS2037,GS,21-Nov-2025,105.25,105.54,105.54,105.54,105.54,2000,2.11,1,2000.0,100.0,2025-11-21
724GS2055,GS,21-Nov-2025,101.65,101.65,101.8,101.65,101.8,7600,7.74,4,7600.0,100.0,2025-11-21
725GS2063,GS,21-Nov-2025,102.24,102.5,102.5,101.82,102.01,172784,176.35,75,172284.0,99.71,2025-11-21
726GS2033,GS,21-Nov-2025,106.0,106.0,106.0,106.0,106.0,25,0.03,1,25.0,100.0,2025-11-21
732GS2030,GS,21-Nov-2025,103.7,103.9,103.9,103.9,103.9,210,0.22,2,210.0,100.0,2025-11-21
733GS2026,GS,21-Nov-2025,101.8,101.8,101.8,101.8,101.8,6486,6.6,4,6486.0,100.0,2025-11-21
734GS2064,GS,21-Nov-2025,100.87,101.0,101.0,100.75,100.99,56720,57.18,33,55179.0,97.28,2025-11-21
737GS2028,GS,21-Nov-2025,104.1,104.0,104.9,104.0,104.9,700,0.73,2,700.0,100.0,2025-11-21
