SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,18-Aug-2025,108.44,108.44,109.0,108.44,109.0,1234,1.34,6,1233.0,99.92,2025-08-18
20MICRONS,EQ,18-Aug-2025,228.65,230.33,230.36,226.1,227.4,132356,302.16,2938,68206.0,51.53,2025-08-18
21STCENMGM,EQ,18-Aug-2025,56.05,55.02,57.04,55.0,56.72,6324,3.54,85,3161.0,49.98,2025-08-18
360ONE,EQ,18-Aug-2025,1038.5,1046.6,1073.5,1038.4,1062.3,418393,4426.97,23286,195243.0,46.66,2025-08-18
3IINFOLTD,EQ,18-Aug-2025,22.2,22.25,22.53,22.0,22.09,188981,41.96,1360,128318.0,67.9,2025-08-18
3MINDIA,EQ,18-Aug-2025,30350.0,30495.0,30900.0,30230.0,30405.0,10234,3139.67,2597,7986.0,78.03,2025-08-18
3PLAND,EQ,18-Aug-2025,49.75,49.0,52.9,47.41,51.39,45519,22.8,695,29711.0,65.27,2025-08-18
563GS2026,GS,18-Aug-2025,101.9,99.35,101.9,99.35,101.9,5,0.01,3,3.0,60.0,2025-08-18
574GS2026,GS,18-Aug-2025,101.5,98.96,100.12,98.96,100.12,2,0.0,2,2.0,100.0,2025-08-18
579GS2030,GS,18-Aug-2025,96.07,98.15,100.25,98.15,100.25,2,0.0,2,2.0,100.0,2025-08-18
5PAISA,EQ,18-Aug-2025,363.6,366.0,372.2,365.5,367.3,13480,49.65,1615,5085.0,37.72,2025-08-18
601GS2030,GS,18-Aug-2025,100.0,100.0,100.0,99.0,99.7,300,0.3,3,300.0,100.0,2025-08-18
633GS2035,GS,18-Aug-2025,101.25,101.2,101.2,101.2,101.2,100,0.1,1,100.0,100.0,2025-08-18
63MOONS,EQ,18-Aug-2025,930.1,940.0,1017.5,927.7,997.7,312841,3061.32,18643,119732.0,38.27,2025-08-18
654GS2032,GS,18-Aug-2025,102.99,104.95,104.95,100.0,100.02,40236,40.25,11,36893.0,91.69,2025-08-18
676GS2061,GS,18-Aug-2025,99.0,96.0,96.0,96.0,96.0,10,0.01,1,10.0,100.0,2025-08-18
679GS2031,GS,18-Aug-2025,102.95,102.15,103.99,102.15,103.99,450,0.47,2,450.0,100.0,2025-08-18
679GS2034A,GS,18-Aug-2025,98.0,99.0,99.0,99.0,99.0,200,0.2,2,200.0,100.0,2025-08-18
690GS2065,GS,18-Aug-2025,98.5,100.47,100.49,98.5,99.89,68205,68.13,10,68205.0,100.0,2025-08-18
692GS2039,GS,18-Aug-2025,102.25,101.05,102.2,101.0,102.2,278,0.28,3,189.0,67.99,2025-08-18
698GR2054,GS,18-Aug-2025,98.02,98.0,98.0,98.0,98.0,100,0.1,1,100.0,100.0,2025-08-18
699GS2026,GS,18-Aug-2025,102.5,102.5,103.2,102.5,103.2,1302,1.34,2,1302.0,100.0,2025-08-18
699GS2051,GS,18-Aug-2025,100.0,100.0,100.0,100.0,100.0,532,0.53,2,532.0,100.0,2025-08-18
702GS2027,GS,18-Aug-2025,102.45,102.25,102.25,102.25,102.25,740,0.76,3,740.0,100.0,2025-08-18
702GS2031,GS,18-Aug-2025,103.16,103.0,103.2,103.0,103.2,400,0.41,3,400.0,100.0,2025-08-18
704GS2029,GS,18-Aug-2025,103.0,104.6,104.6,104.6,104.6,3000,3.14,1,3000.0,100.0,2025-08-18
709GS2054,GS,18-Aug-2025,99.38,99.38,102.0,99.38,99.75,14716,14.71,27,13716.0,93.2,2025-08-18
709GS2074,GS,18-Aug-2025,99.78,99.85,99.9,99.6,99.66,125961,125.57,89,125961.0,100.0,2025-08-18
710GS2029,GS,18-Aug-2025,105.4,105.5,105.5,104.45,104.45,4781,5.04,3,4780.0,99.98,2025-08-18
717GS2030,GS,18-Aug-2025,105.98,106.25,106.25,106.25,106.25,500,0.53,1,500.0,100.0,2025-08-18
718GS2033,GS,18-Aug-2025,107.7,104.5,104.5,103.7,103.7,10487,10.96,4,10487.0,100.0,2025-08-18
718GS2037,GS,18-Aug-2025,103.62,103.5,103.5,103.5,103.5,7500,7.76,3,7500.0,100.0,2025-08-18
719GS2060,GS,18-Aug-2025,106.0,100.85,100.9,100.85,100.9,52,0.05,3,26.0,50.0,2025-08-18
725GS2063,GS,18-Aug-2025,101.79,103.1,103.1,102.15,102.3,48956,50.12,39,48256.0,98.57,2025-08-18
726GS2032,GS,18-Aug-2025,108.01,108.4,108.4,108.0,108.0,31278,33.82,5,31278.0,100.0,2025-08-18
726GS2033,GS,18-Aug-2025,105.0,103.0,105.0,103.0,105.0,501,0.53,2,501.0,100.0,2025-08-18
732GS2030,GS,18-Aug-2025,105.15,104.85,104.95,104.85,104.95,300,0.31,2,300.0,100.0,2025-08-18
733GS2026,GS,18-Aug-2025,103.3,102.7,103.3,102.7,103.3,210,0.22,3,210.0,100.0,2025-08-18
