SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,03-Sep-2025,108.9,108.9,108.9,108.05,108.05,922,1.0,5,922.0,100.0,2025-09-03
20MICRONS,EQ,03-Sep-2025,232.56,234.9,237.49,227.35,232.51,141810,331.19,3324,69599.0,49.08,2025-09-03
21STCENMGM,EQ,03-Sep-2025,53.22,53.2,54.2,52.41,54.12,3697,1.98,101,3317.0,89.72,2025-09-03
360ONE,EQ,03-Sep-2025,1024.8,1020.7,1044.9,1013.3,1040.2,883948,9121.84,38476,582683.0,65.92,2025-09-03
3IINFOLTD,EQ,03-Sep-2025,23.4,23.69,23.69,23.14,23.4,155647,36.39,1345,93889.0,60.32,2025-09-03
3MINDIA,EQ,03-Sep-2025,31090.0,31400.0,31540.0,30850.0,30980.0,3207,1002.03,1377,1770.0,55.19,2025-09-03
3PLAND,EQ,03-Sep-2025,45.07,46.24,46.24,45.22,45.81,3768,1.72,107,2889.0,76.67,2025-09-03
574GS2026,GS,03-Sep-2025,101.75,100.8,100.8,100.8,100.8,2,0.0,1,2.0,100.0,2025-09-03
591GS2028,GS,03-Sep-2025,100.0,99.5,99.5,99.5,99.5,200,0.2,1,200.0,100.0,2025-09-03
5PAISA,EQ,03-Sep-2025,362.3,362.3,369.9,358.6,362.55,16351,59.79,1895,7900.0,48.32,2025-09-03
610GS2031,GS,03-Sep-2025,97.25,97.25,97.25,97.25,97.25,6,0.01,2,6.0,100.0,2025-09-03
628GS2032,GS,03-Sep-2025,100.49,99.0,99.0,98.5,98.5,1500,1.48,3,1500.0,100.0,2025-09-03
633GS2035,GS,03-Sep-2025,100.0,99.1,99.1,99.1,99.1,100,0.1,1,100.0,100.0,2025-09-03
63MOONS,EQ,03-Sep-2025,924.3,927.85,931.45,918.3,919.65,69712,643.64,5141,30270.0,43.42,2025-09-03
654GS2032,GS,03-Sep-2025,100.5,99.85,100.1,99.85,100.1,10,0.01,2,5.0,50.0,2025-09-03
664GS2027,GS,03-Sep-2025,101.8,101.8,101.8,101.8,101.8,400,0.41,3,400.0,100.0,2025-09-03
667GS2050,GS,03-Sep-2025,97.99,98.0,98.0,98.0,98.0,70,0.07,1,70.0,100.0,2025-09-03
668GS2040,GS,03-Sep-2025,102.0,99.0,99.0,98.46,98.67,500,0.49,5,400.0,80.0,2025-09-03
676GS2061,GS,03-Sep-2025,97.5,97.5,98.0,97.5,98.0,10006,9.76,5,10006.0,100.0,2025-09-03
690GS2065,GS,03-Sep-2025,97.94,97.94,98.0,97.2,97.92,3731,3.65,36,3731.0,100.0,2025-09-03
692GS2039,GS,03-Sep-2025,102.0,100.98,101.03,100.98,101.03,1100,1.11,2,1100.0,100.0,2025-09-03
698GR2054,GS,03-Sep-2025,98.99,98.99,99.29,98.99,99.29,2,0.0,2,1.0,50.0,2025-09-03
699GS2051,GS,03-Sep-2025,100.0,96.85,99.27,96.85,98.25,607,0.6,6,604.0,99.51,2025-09-03
702GS2027,GS,03-Sep-2025,103.75,102.71,102.71,102.71,102.71,100,0.1,1,100.0,100.0,2025-09-03
706GS2028,GS,03-Sep-2025,104.3,104.1,105.3,104.08,105.3,1710,1.78,3,1710.0,100.0,2025-09-03
709GS2054,GS,03-Sep-2025,99.0,98.5,101.0,98.5,100.0,3913,3.9,11,3709.0,94.79,2025-09-03
709GS2074,GS,03-Sep-2025,98.74,99.4,99.4,98.5,98.99,47140,46.7,50,47030.0,99.77,2025-09-03
710GS2029,GS,03-Sep-2025,104.6,104.4,105.39,104.35,104.93,17597,18.4,17,16176.0,91.92,2025-09-03
716GS2050,GS,03-Sep-2025,104.5,102.01,102.01,102.01,102.01,8985,9.17,12,8985.0,100.0,2025-09-03
718GS2033,GS,03-Sep-2025,103.99,104.0,104.0,104.0,104.0,3500,3.64,1,3500.0,100.0,2025-09-03
718GS2037,GS,03-Sep-2025,103.85,103.51,103.85,103.51,103.85,7655,7.92,10,7655.0,100.0,2025-09-03
719GS2060,GS,03-Sep-2025,99.1,98.9,101.0,98.9,101.0,2546,2.55,2,1546.0,60.72,2025-09-03
724GS2055,GS,03-Sep-2025,100.6,100.3,100.89,100.3,100.85,2100,2.12,5,2100.0,100.0,2025-09-03
725GS2063,GS,03-Sep-2025,100.66,101.25,101.25,100.56,100.92,67848,68.46,46,62847.0,92.63,2025-09-03
726GS2032,GS,03-Sep-2025,103.11,105.0,105.0,104.25,104.25,600,0.63,4,450.0,75.0,2025-09-03
726GS2033,GS,03-Sep-2025,102.81,103.5,104.0,103.5,103.51,2000,2.07,4,2000.0,100.0,2025-09-03
733GS2026,GS,03-Sep-2025,103.41,103.46,104.0,103.46,103.53,2100,2.18,4,2100.0,100.0,2025-09-03
734GS2064,GS,03-Sep-2025,103.0,103.0,103.0,102.21,102.26,55625,57.08,32,55625.0,100.0,2025-09-03
735NABAR31,N1,03-Sep-2025,1140.5,1130.0,1130.0,1130.0,1130.0,10,0.11,2,10.0,100.0,2025-09-03
736GS2052,GS,03-Sep-2025,103.99,104.0,104.1,104.0,104.1,55,0.06,6,55.0,100.0,2025-09-03
737GS2028,GS,03-Sep-2025,104.25,105.5,105.5,105.2,105.2,2400,2.53,4,2400.0,100.0,2025-09-03
738GS2027,GS,03-Sep-2025,103.85,103.85,104.25,103.85,104.23,31860,33.14,21,21810.0,68.46,2025-09-03
73GS2053,GS,03-Sep-2025,102.99,102.99,102.99,101.6,102.54,8925,9.15,16,8925.0,100.0,2025-09-03
741GS2036,GS,03-Sep-2025,107.75,107.75,107.75,107.75,107.75,10,0.01,1,10.0,100.0,2025-09-03
746GS2073,GS,03-Sep-2025,102.35,102.5,103.24,102.5,103.24,25224,25.88,18,25224.0,100.0,2025-09-03
74GS2062,GS,03-Sep-2025,103.94,104.25,104.25,102.95,103.35,45262,46.63,21,44237.0,97.74,2025-09-03
754GS2036,GS,03-Sep-2025,108.12,108.05,108.54,108.01,108.47,200567,217.18,190,198614.0,99.03,2025-09-03
759GS2026,GS,03-Sep-2025,101.37,101.37,101.37,101.37,101.37,171,0.17,1,171.0,100.0,2025-09-03
75GS2034,GS,03-Sep-2025,105.0,107.0,107.5,107.0,107.5,1001,1.07,3,1001.0,100.0,2025-09-03
772GS2055,GS,03-Sep-2025,110.99,110.96,110.96,105.44,105.44,501,0.56,2,501.0,100.0,2025-09-03
795GS2032,GS,03-Sep-2025,107.0,109.0,109.0,109.0,109.0,5,0.01,1,5.0,100.0,2025-09-03
824GS2027,GS,03-Sep-2025,102.76,102.81,102.81,102.81,102.81,920,0.95,2,920.0,100.0,2025-09-03
824GS2033,GS,03-Sep-2025,113.0,113.01,113.01,113.01,113.01,100,0.11,1,100.0,100.0,2025-09-03
833GS2026,GS,03-Sep-2025,107.0,102.25,102.25,102.25,102.25,1460,1.49,3,1460.0,100.0,2025-09-03
83GS2042,GS,03-Sep-2025,113.0,113.0,113.0,113.0,113.0,100,0.11,1,100.0,100.0,2025-09-03
92GS2030,GS,03-Sep-2025,116.0,117.0,117.0,117.0,117.0,156,0.18,2,156.0,100.0,2025-09-03
A2ZINFRA,BE,03-Sep-2025,20.9,21.18,21.94,20.51,21.94,436224,93.68,527,,,2025-09-03
AAATECH,EQ,03-Sep-2025,79.3,79.3,80.0,79.01,79.05,9722,7.73,290,6967.0,71.66,2025-09-03
AADHARHFC,EQ,03-Sep-2025,507.9,505.5,518.9,505.5,515.4,746754,3841.49,10319,558434.0,74.78,2025-09-03
AAKAAR,SM,03-Sep-2025,93.25,93.75,93.75,90.0,90.0,24000,22.21,13,17600.0,73.33,2025-09-03
