SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,20-May-2026,103.25,103.3,103.3,103.3,103.3,547,0.57,3,547.0,100.0,2026-05-20
20MICRONS,EQ,20-May-2026,165.18,162.17,188.0,162.1,179.36,989909,1790.44,15132,160153.0,16.18,2026-05-20
21STCENMGM,EQ,20-May-2026,30.92,30.5,31.5,30.5,31.49,6432,2.01,41,3802.0,59.11,2026-05-20
360ONE,EQ,20-May-2026,1098.4,1090.1,1111.0,1076.0,1107.4,310456,3399.53,12890,125466.0,40.41,2026-05-20
3BBLACKBIO,EQ,20-May-2026,1269.6,1282.7,1282.7,1231.1,1263.0,3885,48.84,751,2234.0,57.5,2026-05-20
3IINFOLTD,EQ,20-May-2026,17.61,17.61,17.72,17.25,17.64,170560,30.02,685,112012.0,65.67,2026-05-20
3MINDIA,EQ,20-May-2026,31810.0,31700.0,31700.0,31000.0,31140.0,2801,875.01,1705,1406.0,50.2,2026-05-20
3PLAND,EQ,20-May-2026,32.49,32.5,32.9,31.36,32.49,8692,2.81,177,5881.0,67.66,2026-05-20
574GS2026,GS,20-May-2026,101.0,101.0,101.0,99.45,100.22,230,0.23,5,115.0,50.0,2026-05-20
591GS2028,GS,20-May-2026,100.21,101.65,102.0,101.65,102.0,100576,102.59,23,100576.0,100.0,2026-05-20
5PAISA,EQ,20-May-2026,313.1,312.0,313.35,306.6,310.6,23636,73.43,908,11464.0,48.5,2026-05-20
601GS2030,GS,20-May-2026,98.67,99.5,101.0,99.5,101.0,100840,101.84,23,100840.0,100.0,2026-05-20
610GS2031,GS,20-May-2026,102.0,99.45,102.0,98.0,98.0,681,0.67,10,601.0,88.25,2026-05-20
633GS2035,GS,20-May-2026,95.0,95.0,95.0,95.0,95.0,100,0.1,1,100.0,100.0,2026-05-20
636GS2031,GS,20-May-2026,98.78,99.9,99.9,99.9,99.9,500,0.5,2,500.0,100.0,2026-05-20
63MOONS,EQ,20-May-2026,697.4,694.7,718.85,682.0,688.5,212754,1488.25,7672,102817.0,48.33,2026-05-20
648GS2035,GS,20-May-2026,97.48,97.48,97.48,95.6,96.4,3305,3.17,11,1302.0,39.39,2026-05-20
654GS2032,GS,20-May-2026,99.97,99.21,99.21,99.16,99.16,5100,5.06,4,5100.0,100.0,2026-05-20
664GS2035,GS,20-May-2026,98.16,98.16,99.45,98.15,99.45,10631,10.43,8,10630.0,99.99,2026-05-20
667GS2050,GS,20-May-2026,93.1,90.77,93.7,90.77,93.5,1609,1.5,4,1609.0,100.0,2026-05-20
668GS2040,GS,20-May-2026,96.53,96.75,96.75,96.25,96.32,217800,210.4,17,217800.0,100.0,2026-05-20
675GS2029,GS,20-May-2026,103.2,103.0,103.0,103.0,103.0,100,0.1,1,100.0,100.0,2026-05-20
676GS2061,GS,20-May-2026,90.0,90.1,90.1,89.73,89.89,12507,11.23,16,12506.0,99.99,2026-05-20
679GS2034A,GS,20-May-2026,95.4,96.0,96.0,96.0,96.0,100,0.1,1,100.0,100.0,2026-05-20
68GS2060,GS,20-May-2026,92.04,94.4,94.4,94.4,94.4,1,0.0,1,1.0,100.0,2026-05-20
690GS2065,GS,20-May-2026,90.6,90.06,90.47,90.06,90.4,11668,10.54,28,11668.0,100.0,2026-05-20
694GS2036,GS,20-May-2026,99.9,99.9,100.0,98.01,99.0,2701,2.7,12,2600.0,96.26,2026-05-20
695GS2061,GS,20-May-2026,94.0,94.95,94.95,94.0,94.0,43,0.04,5,23.0,53.49,2026-05-20
697GR2034,GS,20-May-2026,99.1,96.15,96.15,95.0,95.0,300,0.29,2,300.0,100.0,2026-05-20
699GS2051,GS,20-May-2026,94.51,95.5,95.5,94.5,94.5,13058,12.34,18,13058.0,100.0,2026-05-20
702GS2027,GS,20-May-2026,103.57,103.57,103.57,103.51,103.51,1224,1.27,4,1224.0,100.0,2026-05-20
706GS2028,GS,20-May-2026,101.27,101.32,101.5,101.12,101.43,20995,21.28,17,20995.0,100.0,2026-05-20
709GS2054,GS,20-May-2026,95.51,95.5,95.5,95.3,95.4,2387,2.28,9,2387.0,100.0,2026-05-20
709GS2074,GS,20-May-2026,96.09,96.85,96.85,96.04,96.37,261,0.25,7,255.0,97.7,2026-05-20
717GS2030,GS,20-May-2026,102.0,100.56,101.4,100.56,101.4,1100,1.11,4,1000.0,90.91,2026-05-20
718GS2033,GS,20-May-2026,102.0,101.5,101.5,101.5,101.5,100,0.1,1,100.0,100.0,2026-05-20
718GS2037,GS,20-May-2026,102.14,102.4,102.4,102.24,102.24,640,0.65,6,640.0,100.0,2026-05-20
723GS2039,GS,20-May-2026,104.5,102.6,104.5,102.6,104.5,3600,3.76,5,3600.0,100.0,2026-05-20
724GS2055,GS,20-May-2026,96.99,97.5,97.5,96.63,96.86,139956,135.6,50,139936.0,99.99,2026-05-20
725GS2063,GS,20-May-2026,97.27,97.45,97.45,96.71,97.35,39408,38.33,49,36958.0,93.78,2026-05-20
726GS2033,GS,20-May-2026,104.0,102.01,102.01,102.01,102.01,1000,1.02,1,1000.0,100.0,2026-05-20
732GS2030,GS,20-May-2026,101.25,101.25,101.5,101.25,101.5,3269,3.31,6,3261.0,99.76,2026-05-20
734GS2064,GS,20-May-2026,96.51,96.3,96.3,95.95,96.11,1034284,993.77,816,1023101.0,98.92,2026-05-20
736GS2052,GS,20-May-2026,102.0,101.0,107.1,101.0,107.1,301,0.3,2,301.0,100.0,2026-05-20
737GS2028,GS,20-May-2026,101.91,102.15,102.2,102.05,102.2,4897,5.0,6,4897.0,100.0,2026-05-20
738GS2027,GS,20-May-2026,104.3,101.69,104.45,101.69,104.38,36693,38.28,24,35593.0,97.0,2026-05-20
73GS2053,GS,20-May-2026,98.5,98.7,100.14,98.6,100.13,1239,1.22,18,1144.0,92.33,2026-05-20
741GS2036,GS,20-May-2026,104.4,104.88,104.88,103.95,103.95,211,0.22,4,200.0,94.79,2026-05-20
743GS2076,GS,20-May-2026,99.35,99.5,100.0,99.5,100.0,9100,9.08,4,9100.0,100.0,2026-05-20
746GS2073,GS,20-May-2026,99.5,100.0,100.0,97.5,98.07,30168,29.9,69,27496.0,91.14,2026-05-20
74GS2062,GS,20-May-2026,101.99,97.1,101.4,97.1,101.4,200,0.2,3,100.0,50.0,2026-05-20
750GS2056,GS,20-May-2026,98.5,98.5,98.5,98.5,98.5,100,0.1,1,100.0,100.0,2026-05-20
754GS2036,GS,20-May-2026,106.85,106.99,107.0,106.63,106.87,513220,548.08,279,503044.0,98.02,2026-05-20
771GS2066,GS,20-May-2026,100.0,100.5,100.5,100.4,100.48,14986,15.06,13,14986.0,100.0,2026-05-20
828GS2027,GS,20-May-2026,159.8,167.79,167.79,167.79,167.79,1,0.0,1,1.0,100.0,2026-05-20
92GS2030,GS,20-May-2026,111.0,112.0,113.5,111.95,111.99,31611,35.41,33,31490.0,99.62,2026-05-20
A2ZINFRA,EQ,20-May-2026,14.13,14.2,14.6,13.9,14.34,276430,39.49,568,225755.0,81.67,2026-05-20
AAATECH,EQ,20-May-2026,95.45,96.96,96.96,92.5,93.71,13232,12.45,379,8801.0,66.51,2026-05-20
AADHARHFC,EQ,20-May-2026,472.7,468.6,486.35,465.8,479.7,428454,2050.18,22788,244055.0,56.96,2026-05-20
AAKAAR,SM,20-May-2026,60.05,63.05,63.05,63.05,63.05,1600,1.01,1,1600.0,100.0,2026-05-20
AAKASH,BE,20-May-2026,8.91,9.13,9.13,8.91,9.0,83406,7.5,303,,,2026-05-20
AARADHYA,SM,20-May-2026,88.0,88.05,94.0,88.0,94.0,4800,4.37,4,3600.0,75.0,2026-05-20
AAREYDRUGS,BE,20-May-2026,85.38,82.6,86.9,81.12,85.06,81777,69.57,256,,,2026-05-20
