SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,20-Jul-2026,104.24,101.63,104.17,101.63,103.52,770,0.8,6,485.0,62.99,2026-07-20
20MICRONS,EQ,20-Jul-2026,204.64,203.5,209.25,202.0,206.27,242306,500.04,5167,148837.0,61.43,2026-07-20
21STCENMGM,EQ,20-Jul-2026,33.72,34.39,34.39,33.16,34.38,3115,1.07,43,2474.0,79.42,2026-07-20
360ONE,EQ,20-Jul-2026,1113.7,1105.0,1128.9,1102.2,1126.5,881095,9868.34,37395,428644.0,48.65,2026-07-20
3BBLACKBIO,EQ,20-Jul-2026,1250.4,1241.0,1290.0,1222.2,1267.4,14764,185.79,1690,6577.0,44.55,2026-07-20
3IINFOLTD,EQ,20-Jul-2026,18.3,18.65,18.94,18.33,18.72,477160,89.12,1740,323040.0,67.7,2026-07-20
3MINDIA,EQ,20-Jul-2026,34870.0,34940.0,35570.0,34710.0,35240.0,3974,1398.22,2359,1882.0,47.36,2026-07-20
3PLAND,EQ,20-Jul-2026,31.93,32.15,32.15,31.51,31.71,6193,1.98,58,5550.0,89.62,2026-07-20
574GS2026,GS,20-Jul-2026,100.48,100.7,100.79,100.7,100.79,2526,2.54,6,1955.0,77.4,2026-07-20
591GS2028,GS,20-Jul-2026,101.5,100.0,100.0,100.0,100.0,100,0.1,1,100.0,100.0,2026-07-20
5PAISA,EQ,20-Jul-2026,365.6,366.65,379.75,363.05,377.8,53969,200.53,2604,23660.0,43.84,2026-07-20
601GS2028,GS,20-Jul-2026,100.5,100.4,100.4,100.4,100.4,3000,3.01,2,3000.0,100.0,2026-07-20
603GS2029,GS,20-Jul-2026,101.7,101.6,101.6,101.6,101.6,100,0.1,1,100.0,100.0,2026-07-20
610GS2031,GS,20-Jul-2026,99.75,99.75,99.75,99.75,99.75,1,0.0,1,1.0,100.0,2026-07-20
636GS2031,GS,20-Jul-2026,102.0,100.4,100.4,100.4,100.4,450,0.45,5,450.0,100.0,2026-07-20
63MOONS,EQ,20-Jul-2026,724.15,718.0,736.7,712.2,728.6,154463,1119.22,7286,66988.0,43.37,2026-07-20
648GS2035,GS,20-Jul-2026,99.5,99.5,99.5,99.5,99.5,76,0.08,2,76.0,100.0,2026-07-20
667GS2035,GS,20-Jul-2026,98.62,98.5,98.5,98.5,98.5,1000,0.99,1,1000.0,100.0,2026-07-20
667GS2050,GS,20-Jul-2026,93.0,94.3,94.3,94.0,94.0,500,0.47,4,500.0,100.0,2026-07-20
668GS2040,GS,20-Jul-2026,99.25,99.15,99.15,99.15,99.15,2000,1.98,2,2000.0,100.0,2026-07-20
676GS2061,GS,20-Jul-2026,93.3,93.2,93.38,93.1,93.34,19808,18.48,33,19808.0,100.0,2026-07-20
679GS2034,GS,20-Jul-2026,101.0,101.0,101.0,100.55,100.55,3190,3.22,2,3190.0,100.0,2026-07-20
68GS2060,GS,20-Jul-2026,93.9,93.9,93.9,93.83,93.83,1810,1.7,12,1810.0,100.0,2026-07-20
690GS2065,GS,20-Jul-2026,94.0,94.19,94.19,93.15,93.27,22216,20.79,25,21684.0,97.61,2026-07-20
694GS2036,GS,20-Jul-2026,101.85,101.85,101.85,101.85,101.85,200,0.2,2,200.0,100.0,2026-07-20
695GS2061,GS,20-Jul-2026,94.5,94.5,94.5,94.5,94.5,1900,1.8,2,1900.0,100.0,2026-07-20
697GR2034,GS,20-Jul-2026,101.85,101.85,101.85,101.85,101.85,649,0.66,1,649.0,100.0,2026-07-20
699GS2051,GS,20-Jul-2026,97.93,96.5,96.5,96.5,96.5,50,0.05,2,50.0,100.0,2026-07-20
702GS2027,GS,20-Jul-2026,101.25,101.1,101.2,101.1,101.2,1922,1.95,3,1922.0,100.0,2026-07-20
702GS2031,GS,20-Jul-2026,101.56,101.56,101.56,101.56,101.56,100,0.1,1,100.0,100.0,2026-07-20
709GS2054,GS,20-Jul-2026,99.79,99.85,99.85,99.6,99.7,6822,6.81,6,6822.0,100.0,2026-07-20
709GS2074,GS,20-Jul-2026,96.38,96.0,96.34,94.2,95.26,24398,23.29,48,16872.0,69.15,2026-07-20
710GS2029,GS,20-Jul-2026,103.56,103.56,103.56,103.56,103.56,1029,1.07,2,1029.0,100.0,2026-07-20
717GS2030,GS,20-Jul-2026,104.3,104.4,104.4,103.05,103.25,3225,3.33,4,3025.0,93.8,2026-07-20
718GS2037,GS,20-Jul-2026,106.39,105.9,105.9,105.9,105.9,1000,1.06,2,1000.0,100.0,2026-07-20
71GS2034,GS,20-Jul-2026,103.2,103.2,103.2,103.2,103.2,100,0.1,1,100.0,100.0,2026-07-20
724GS2055,GS,20-Jul-2026,101.02,101.25,101.25,100.7,100.71,63534,64.16,18,55693.0,87.66,2026-07-20
725GS2063,GS,20-Jul-2026,98.02,98.15,98.15,97.67,97.86,160363,156.95,106,155492.0,96.96,2026-07-20
726GS2032,GS,20-Jul-2026,106.2,105.5,105.75,105.5,105.75,24890,26.29,5,24890.0,100.0,2026-07-20
726GS2033,GS,20-Jul-2026,106.3,106.3,106.3,106.3,106.3,17111,18.19,3,17111.0,100.0,2026-07-20
733GS2026,GS,20-Jul-2026,101.26,101.33,101.33,101.33,101.33,96,0.1,1,96.0,100.0,2026-07-20
734GS2064,GS,20-Jul-2026,100.0,100.0,100.0,99.61,99.79,226853,226.25,72,221303.0,97.55,2026-07-20
736GS2052,GS,20-Jul-2026,100.81,101.05,101.05,101.05,101.05,80,0.08,2,80.0,100.0,2026-07-20
737GS2028,GS,20-Jul-2026,104.39,104.0,104.5,103.1,104.42,6570,6.85,7,6570.0,100.0,2026-07-20
738GS2027,GS,20-Jul-2026,101.92,101.5,103.0,101.5,101.75,27047,27.56,26,27047.0,100.0,2026-07-20
73GS2053,GS,20-Jul-2026,99.59,99.6,99.9,99.59,99.9,94317,93.97,19,88813.0,94.16,2026-07-20
740IIFCL33,N1,20-Jul-2026,1140.0,1147.0,1147.0,1147.0,1147.0,1000,11.47,1,1000.0,100.0,2026-07-20
741GS2036,GS,20-Jul-2026,105.7,104.9,104.9,104.5,104.7,34600,36.24,30,34600.0,100.0,2026-07-20
743GS2076,GS,20-Jul-2026,101.49,101.0,101.01,98.1,100.5,7800,7.86,18,7255.0,93.01,2026-07-20
74GS2062,GS,20-Jul-2026,101.5,101.99,101.99,100.53,100.53,177,0.18,6,176.0,99.44,2026-07-20
754GS2036,GS,20-Jul-2026,106.73,106.52,106.7,106.21,106.3,745891,793.58,209,744551.0,99.82,2026-07-20
75GS2034,GS,20-Jul-2026,105.85,105.86,105.86,105.86,105.86,2,0.0,2,1.0,50.0,2026-07-20
771GS2066,GS,20-Jul-2026,105.45,105.0,105.0,104.89,104.89,1006,1.06,5,506.0,50.3,2026-07-20
824GS2027,GS,20-Jul-2026,105.0,105.33,105.35,105.29,105.29,3010,3.17,4,3010.0,100.0,2026-07-20
897GS2030,GS,20-Jul-2026,110.5,110.0,110.5,110.0,110.31,11122,12.24,16,11122.0,100.0,2026-07-20
92GS2030,GS,20-Jul-2026,114.8,115.5,115.5,114.11,114.16,1023,1.17,8,1009.0,98.63,2026-07-20
A2ZINFRA,EQ,20-Jul-2026,12.84,13.0,13.09,12.5,12.58,141939,17.99,503,88556.0,62.39,2026-07-20
