SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,01-Dec-2025,105.4,104.55,106.2,104.55,106.2,1306,1.38,9,1221.0,93.49,2025-12-01
20MICRONS,EQ,01-Dec-2025,191.34,192.04,195.57,190.27,191.56,41491,79.95,1863,21874.0,52.72,2025-12-01
21STCENMGM,EQ,01-Dec-2025,38.25,39.01,39.01,39.01,39.01,670,0.26,11,670.0,100.0,2025-12-01
360ONE,EQ,01-Dec-2025,1183.2,1184.9,1198.6,1181.2,1189.3,560894,6684.15,40126,327015.0,58.3,2025-12-01
3IINFOLTD,EQ,01-Dec-2025,16.97,16.97,17.1,16.75,16.83,384611,64.88,1622,227937.0,59.26,2025-12-01
3MINDIA,EQ,01-Dec-2025,34840.0,35175.0,35175.0,34700.0,34815.0,1715,597.58,1035,807.0,47.06,2025-12-01
3PLAND,EQ,01-Dec-2025,40.07,39.7,41.0,39.0,39.97,4147,1.64,225,2766.0,66.7,2025-12-01
563GS2026,GS,01-Dec-2025,100.36,97.85,100.42,97.85,100.42,2,0.0,2,1.0,50.0,2025-12-01
574GS2026,GS,01-Dec-2025,99.35,99.39,100.0,99.35,100.0,218,0.22,4,218.0,100.0,2025-12-01
591GS2028,GS,01-Dec-2025,102.55,101.6,102.1,101.6,102.1,200,0.2,2,100.0,50.0,2025-12-01
5PAISA,EQ,01-Dec-2025,334.95,332.05,336.0,325.35,329.6,63900,211.72,3101,22604.0,35.37,2025-12-01
601GS2030,GS,01-Dec-2025,100.55,100.6,100.6,100.6,100.6,124,0.12,1,124.0,100.0,2025-12-01
610GS2031,GS,01-Dec-2025,99.5,98.84,100.5,98.84,100.41,1102,1.11,4,1101.0,99.91,2025-12-01
633GS2035,GS,01-Dec-2025,98.0,98.0,98.0,98.0,98.0,90,0.09,1,90.0,100.0,2025-12-01
63MOONS,EQ,01-Dec-2025,907.9,895.0,903.85,852.0,863.05,1263099,11059.56,41335,247213.0,19.57,2025-12-01
648GS2035,GS,01-Dec-2025,100.3,99.7,100.0,99.7,100.0,201,0.2,3,201.0,100.0,2025-12-01
654GS2032,GS,01-Dec-2025,102.9,102.95,102.95,102.95,102.95,950,0.98,3,950.0,100.0,2025-12-01
664GS2027,GS,01-Dec-2025,103.4,103.4,104.0,103.0,103.0,10699,11.06,7,10699.0,100.0,2025-12-01
667GS2050,GS,01-Dec-2025,96.99,94.56,97.25,94.56,94.65,116,0.11,3,115.0,99.14,2025-12-01
668GS2040,GS,01-Dec-2025,100.2,99.2,99.2,99.2,99.2,100,0.1,3,100.0,100.0,2025-12-01
676GS2061,GS,01-Dec-2025,95.0,94.7,94.7,94.5,94.5,4050,3.83,5,4050.0,100.0,2025-12-01
679GS2027,GS,01-Dec-2025,105.0,100.85,100.85,100.85,100.85,20000,20.17,2,20000.0,100.0,2025-12-01
679GS2029,GS,01-Dec-2025,103.65,103.0,103.0,103.0,103.0,1,0.0,1,1.0,100.0,2025-12-01
679GS2031,GS,01-Dec-2025,103.35,103.55,103.55,103.55,103.55,200,0.21,2,200.0,100.0,2025-12-01
679GS2034A,GS,01-Dec-2025,100.01,100.01,100.01,99.37,99.37,250,0.25,2,250.0,100.0,2025-12-01
68GS2060,GS,01-Dec-2025,96.2,96.25,96.25,96.25,96.25,1,0.0,1,1.0,100.0,2025-12-01
690GS2065,GS,01-Dec-2025,95.24,95.24,95.5,94.77,94.83,483103,458.3,664,364782.0,75.51,2025-12-01
692GS2039,GS,01-Dec-2025,101.98,101.5,101.5,101.5,101.5,52,0.05,3,52.0,100.0,2025-12-01
695GS2061,GS,01-Dec-2025,98.0,97.75,97.75,96.5,97.39,23601,22.84,10,21601.0,91.53,2025-12-01
698GR2054,GS,01-Dec-2025,97.2,97.2,97.5,97.0,97.5,222,0.22,5,222.0,100.0,2025-12-01
699GS2026,GS,01-Dec-2025,100.95,101.01,101.28,100.9,101.28,8010,8.11,11,6110.0,76.28,2025-12-01
702GS2027,GS,01-Dec-2025,101.04,100.8,102.49,100.8,102.0,13413,13.67,5,8424.0,62.8,2025-12-01
702GS2031,GS,01-Dec-2025,105.6,105.5,105.5,105.5,105.5,1600,1.69,2,1600.0,100.0,2025-12-01
704GS2029,GS,01-Dec-2025,105.25,105.25,105.25,105.25,105.25,1000,1.05,1,1000.0,100.0,2025-12-01
