SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,22-Sep-2025,105.5,102.86,106.0,102.86,105.75,2443,2.55,20,1763.0,72.17,2025-09-22
20MICRONS,EQ,22-Sep-2025,230.51,230.0,232.05,227.3,228.35,192126,442.58,2526,113130.0,58.88,2025-09-22
21STCENMGM,EQ,22-Sep-2025,52.42,52.0,53.45,51.81,52.51,6453,3.4,181,3632.0,56.28,2025-09-22
360ONE,EQ,22-Sep-2025,1080.8,1071.0,1087.0,1042.2,1050.4,798208,8475.95,47050,512409.0,64.19,2025-09-22
3IINFOLTD,EQ,22-Sep-2025,25.02,25.0,25.01,24.2,24.31,388233,95.27,2698,223532.0,57.58,2025-09-22
3MINDIA,EQ,22-Sep-2025,29915.0,29830.0,30135.0,29725.0,29975.0,2008,601.64,1189,1055.0,52.54,2025-09-22
3PLAND,EQ,22-Sep-2025,45.7,46.49,46.5,45.5,46.29,1863,0.86,136,1304.0,69.99,2025-09-22
563GS2026,GS,22-Sep-2025,103.0,102.0,102.0,102.0,102.0,2,0.0,1,2.0,100.0,2025-09-22
574GS2026,GS,22-Sep-2025,101.95,99.4,101.0,99.4,101.0,19,0.02,2,19.0,100.0,2025-09-22
5PAISA,EQ,22-Sep-2025,366.6,368.0,368.55,361.9,363.2,14934,54.44,1466,9344.0,62.57,2025-09-22
610GS2031,GS,22-Sep-2025,97.25,97.25,97.25,97.25,97.25,199,0.19,1,199.0,100.0,2025-09-22
613GS2028,GS,22-Sep-2025,101.49,100.55,100.55,100.55,100.55,6000,6.03,2,6000.0,100.0,2025-09-22
628GS2032,GS,22-Sep-2025,99.0,98.0,98.0,98.0,98.0,500,0.49,1,500.0,100.0,2025-09-22
633GS2035,GS,22-Sep-2025,100.25,100.05,100.05,100.05,100.05,100,0.1,1,100.0,100.0,2025-09-22
63MOONS,EQ,22-Sep-2025,928.8,928.0,930.9,915.0,915.5,99746,919.36,5106,57470.0,57.62,2025-09-22
667GS2050,GS,22-Sep-2025,98.0,98.0,98.0,97.95,98.0,20000,19.6,3,20000.0,100.0,2025-09-22
675GS2029,GS,22-Sep-2025,107.99,103.0,105.4,103.0,105.0,130,0.13,4,130.0,100.0,2025-09-22
676GS2061,GS,22-Sep-2025,97.5,95.06,97.5,95.06,97.39,324168,315.96,404,324168.0,100.0,2025-09-22
679GS2031,GS,22-Sep-2025,106.57,105.5,105.5,105.5,105.5,46,0.05,1,46.0,100.0,2025-09-22
679GS2034,GS,22-Sep-2025,102.3,102.3,102.3,102.3,102.3,1,0.0,1,1.0,100.0,2025-09-22
68GS2060,GS,22-Sep-2025,95.95,95.95,96.1,95.95,96.1,10131,9.74,13,10131.0,100.0,2025-09-22
690GS2065,GS,22-Sep-2025,98.5,98.84,98.84,98.4,98.51,7489,7.38,12,7489.0,100.0,2025-09-22
692GS2039,GS,22-Sep-2025,103.5,103.5,103.5,103.0,103.2,182,0.19,7,182.0,100.0,2025-09-22
695GS2061,GS,22-Sep-2025,98.05,100.0,100.05,100.0,100.0,501,0.5,3,501.0,100.0,2025-09-22
698GR2054,GS,22-Sep-2025,99.0,99.0,99.0,99.0,99.0,1,0.0,1,1.0,100.0,2025-09-22
