SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,26-Aug-2026,104.49,104.45,104.45,104.45,104.45,541,0.57,3,541.0,100.0,2026-08-26
20MICRONS,EQ,26-Aug-2026,210.65,210.66,233.53,210.66,223.63,1411924,3192.13,27940,333382.0,23.61,2026-08-26
21STCENMGM,EQ,26-Aug-2026,43.17,42.51,43.92,42.31,42.59,18104,7.71,83,15866.0,87.64,2026-08-26
360ONE,EQ,26-Aug-2026,1210.0,1213.2,1219.8,1195.0,1197.2,332670,4019.0,20757,180865.0,54.37,2026-08-26
3BBLACKBIO,EQ,26-Aug-2026,1262.4,1266.3,1313.0,1266.3,1306.3,15966,207.09,1538,9341.0,58.51,2026-08-26
3IINFOLTD,BE,26-Aug-2026,23.98,24.5,24.8,24.0,24.04,172933,42.23,778,,,2026-08-26
3MINDIA,EQ,26-Aug-2026,33695.0,33695.0,33895.0,33340.0,33570.0,1465,491.28,784,701.0,47.85,2026-08-26
3PLAND,EQ,26-Aug-2026,31.99,32.0,32.04,31.55,32.0,813,0.26,22,813.0,100.0,2026-08-26
574GS2026,GS,26-Aug-2026,100.91,100.95,101.75,100.92,101.75,9419,9.51,41,9419.0,100.0,2026-08-26
591GS2028,GS,26-Aug-2026,99.51,100.0,100.0,99.51,99.51,101,0.1,2,101.0,100.0,2026-08-26
5PAISA,EQ,26-Aug-2026,380.65,381.85,381.95,373.05,376.4,24865,93.71,1488,13289.0,53.44,2026-08-26
601GS2030,GS,26-Aug-2026,97.71,97.71,98.0,97.71,98.0,2004,1.96,7,2002.0,99.9,2026-08-26
610GS2031,GS,26-Aug-2026,97.3,99.5,99.5,99.5,99.5,1517,1.51,5,1517.0,100.0,2026-08-26
620GS2029,GS,26-Aug-2026,99.6,99.6,99.6,99.02,99.02,1100,1.1,13,1100.0,100.0,2026-08-26
628GS2032,GS,26-Aug-2026,98.26,98.25,98.25,98.25,98.25,9500,9.33,3,9500.0,100.0,2026-08-26
633GS2035,GS,26-Aug-2026,99.0,101.0,101.0,101.0,101.0,1,0.0,1,1.0,100.0,2026-08-26
636GS2031,GS,26-Aug-2026,100.0,100.0,100.0,99.25,99.83,21951,21.93,12,21550.0,98.17,2026-08-26
