SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,23-Oct-2025,105.99,105.9,105.9,104.26,105.8,3489,3.64,5,3389.0,97.13,2025-10-23
20MICRONS,EQ,23-Oct-2025,212.28,215.45,215.45,211.32,212.27,47010,99.95,2288,28608.0,60.86,2025-10-23
21STCENMGM,EQ,23-Oct-2025,48.05,48.74,48.74,47.16,47.25,3896,1.86,121,3675.0,94.33,2025-10-23
360ONE,EQ,23-Oct-2025,1175.4,1160.0,1188.4,1160.0,1178.9,652187,7688.39,39020,354895.0,54.42,2025-10-23
3IINFOLTD,EQ,23-Oct-2025,19.17,19.2,19.38,19.08,19.2,418457,80.49,1677,327076.0,78.16,2025-10-23
3MINDIA,EQ,23-Oct-2025,29790.0,30000.0,30090.0,29555.0,29735.0,2559,762.53,1485,1328.0,51.9,2025-10-23
3PLAND,EQ,23-Oct-2025,42.12,43.99,43.99,41.56,42.06,6904,2.91,127,4093.0,59.28,2025-10-23
563GS2026,GS,23-Oct-2025,99.56,99.55,100.2,99.55,100.2,5151,5.13,3,5000.0,97.07,2025-10-23
591GS2028,GS,23-Oct-2025,100.65,102.25,102.25,100.65,100.65,20,0.02,2,0.0,0.0,2025-10-23
5PAISA,EQ,23-Oct-2025,315.75,320.0,320.0,314.25,315.1,34931,110.52,1662,21798.0,62.4,2025-10-23
601GS2030,GS,23-Oct-2025,99.2,99.15,100.0,99.15,99.9,800,0.8,6,400.0,50.0,2025-10-23
628GS2032,GS,23-Oct-2025,99.45,99.45,99.45,99.45,99.45,500,0.5,3,500.0,100.0,2025-10-23
633GS2035,GS,23-Oct-2025,100.7,100.7,100.7,100.7,100.7,300,0.3,2,300.0,100.0,2025-10-23
63MOONS,EQ,23-Oct-2025,803.8,816.0,816.0,793.0,796.0,55971,449.86,3966,28312.0,50.58,2025-10-23
667GS2050,GS,23-Oct-2025,96.38,96.3,96.9,96.3,96.5,12107,11.67,10,11107.0,91.74,2025-10-23
668GS2040,GS,23-Oct-2025,100.5,100.5,100.5,100.25,100.31,1800,1.81,4,1800.0,100.0,2025-10-23
676GS2061,GS,23-Oct-2025,95.79,95.9,95.9,95.1,95.1,31265,29.8,18,30022.0,96.02,2025-10-23
679GS2031,GS,23-Oct-2025,104.0,104.5,104.5,104.5,104.5,1,0.0,1,1.0,100.0,2025-10-23
