SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,24-Jul-2025,107.54,108.5,108.6,108.5,108.5,2656,2.88,3,2656.0,100.0,2025-07-24
20MICRONS,EQ,24-Jul-2025,278.03,275.0,275.66,269.0,270.33,157093,426.82,4103,77548.0,49.36,2025-07-24
21STCENMGM,EQ,24-Jul-2025,58.98,59.95,59.95,58.58,59.62,10244,6.11,252,6066.0,59.22,2025-07-24
360ONE,EQ,24-Jul-2025,1125.0,1122.0,1140.7,1115.5,1118.6,2553892,28734.58,80420,1736451.0,67.99,2025-07-24
3IINFOLTD,EQ,24-Jul-2025,24.13,24.13,24.48,24.0,24.04,343189,82.74,1176,200312.0,58.37,2025-07-24
3MINDIA,EQ,24-Jul-2025,31525.0,31670.0,32090.0,31310.0,31680.0,14336,4552.44,5702,7937.0,55.36,2025-07-24
3PLAND,EQ,24-Jul-2025,47.66,47.66,48.7,47.64,48.11,2674,1.29,146,1486.0,55.57,2025-07-24
574GS2026,GS,24-Jul-2025,101.25,101.25,101.25,101.25,101.25,1,0.0,1,1.0,100.0,2025-07-24
579GS2030,GS,24-Jul-2025,99.5,98.28,98.28,98.28,98.28,1,0.0,1,1.0,100.0,2025-07-24
5PAISA,EQ,24-Jul-2025,392.9,396.85,397.9,387.35,388.5,20000,78.15,1450,11608.0,58.04,2025-07-24
601GS2030,GS,24-Jul-2025,100.0,99.1,99.1,99.1,99.1,600,0.59,2,600.0,100.0,2025-07-24
633GS2035,GS,24-Jul-2025,100.6,101.85,101.85,101.85,101.85,1700,1.73,1,1700.0,100.0,2025-07-24
63MOONS,EQ,24-Jul-2025,1083.0,1084.0,1111.7,1059.6,1063.8,212041,2302.41,9320,92725.0,43.73,2025-07-24
654GS2032,GS,24-Jul-2025,102.48,101.2,102.7,101.15,102.7,3968,4.06,3,3264.0,82.26,2025-07-24
664GS2027,GS,24-Jul-2025,102.85,101.6,101.9,101.6,101.9,4501,4.57,3,4501.0,100.0,2025-07-24
667GS2035,GS,24-Jul-2025,101.22,102.22,102.22,101.2,101.79,26812,27.22,5,26812.0,100.0,2025-07-24
667GS2050,GS,24-Jul-2025,98.0,98.7,98.7,98.7,98.7,32100,31.68,5,32100.0,100.0,2025-07-24
668GS2040,GS,24-Jul-2025,100.0,99.75,101.0,99.75,101.0,1100,1.11,3,1000.0,90.91,2025-07-24
676GS2061,GS,24-Jul-2025,100.0,100.0,100.8,100.0,100.8,589,0.59,2,589.0,100.0,2025-07-24
