SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,02-Sep-2026,104.6,105.0,105.0,104.6,104.6,16,0.02,2,16.0,100.0,2026-09-02
20MICRONS,EQ,02-Sep-2026,213.0,212.0,216.39,207.0,211.36,90223,191.18,3513,39404.0,43.67,2026-09-02
21STCENMGM,EQ,02-Sep-2026,39.6,40.39,40.39,38.81,38.85,5812,2.27,73,5284.0,90.92,2026-09-02
360ONE,EQ,02-Sep-2026,1165.6,1156.4,1181.3,1128.6,1181.3,666823,7657.75,29892,356593.0,53.48,2026-09-02
3BBLACKBIO,EQ,02-Sep-2026,1523.5,1528.5,1588.9,1469.1,1478.6,50928,786.4,5115,28458.0,55.88,2026-09-02
3IINFOLTD,BE,02-Sep-2026,22.67,22.8,22.99,22.01,22.43,131772,29.32,656,,,2026-09-02
3MINDIA,EQ,02-Sep-2026,33315.0,33205.0,33290.0,32805.0,32895.0,1858,611.78,1240,1164.0,62.65,2026-09-02
3PLAND,EQ,02-Sep-2026,31.8,31.8,33.97,31.51,32.75,911,0.29,55,876.0,96.16,2026-09-02
574GS2026,GS,02-Sep-2026,101.03,101.05,101.05,101.05,101.05,1,0.0,1,1.0,100.0,2026-09-02
591GS2028,GS,02-Sep-2026,99.7,99.71,99.78,99.7,99.78,3760,3.75,6,3760.0,100.0,2026-09-02
5PAISA,EQ,02-Sep-2026,344.85,344.25,344.8,335.0,336.55,26993,91.57,1671,15611.0,57.83,2026-09-02
601GS2030,GS,02-Sep-2026,99.0,99.0,99.0,99.0,99.0,100,0.1,2,100.0,100.0,2026-09-02
603GS2029,GS,02-Sep-2026,99.0,98.81,98.81,98.5,98.5,5000,4.94,3,5000.0,100.0,2026-09-02
610GS2031,GS,02-Sep-2026,99.99,99.99,99.99,99.0,99.0,3003,2.98,5,1502.0,50.02,2026-09-02
620GS2029,GS,02-Sep-2026,99.8,99.79,100.0,99.5,99.98,1056,1.05,7,1055.0,99.91,2026-09-02
628GS2032,GS,02-Sep-2026,97.85,99.5,99.5,99.5,99.5,9349,9.3,2,9349.0,100.0,2026-09-02
636GS2031,GS,02-Sep-2026,100.0,100.0,100.0,100.0,100.0,1,0.0,1,1.0,100.0,2026-09-02
63MOONS,EQ,02-Sep-2026,775.55,777.75,820.0,775.0,805.1,444235,3546.47,17298,194725.0,43.83,2026-09-02
645GS2029,GS,02-Sep-2026,101.6,103.2,103.2,103.2,103.2,1,0.0,1,1.0,100.0,2026-09-02
667GS2050,GS,02-Sep-2026,92.25,92.1,92.25,92.1,92.25,5339,4.92,6,5339.0,100.0,2026-09-02
