SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
20MICRONS,EQ,18-Nov-2025,195.09,194.09,196.9,190.0,195.1,45911,89.43,1733,22506.0,49.02,2025-11-18
21STCENMGM,EQ,18-Nov-2025,42.4,43.0,43.0,41.55,41.55,8875,3.7,111,8366.0,94.26,2025-11-18
360ONE,EQ,18-Nov-2025,1071.8,1079.8,1081.4,1056.0,1078.0,488323,5217.54,17479,318966.0,65.32,2025-11-18
3IINFOLTD,EQ,18-Nov-2025,17.71,17.74,17.94,17.35,17.48,385131,67.42,1678,278866.0,72.41,2025-11-18
3MINDIA,EQ,18-Nov-2025,36130.0,36400.0,36400.0,35950.0,36090.0,5299,1913.64,2885,2973.0,56.1,2025-11-18
3PLAND,EQ,18-Nov-2025,39.76,39.55,39.55,38.4,38.89,11000,4.25,230,9678.0,87.98,2025-11-18
5PAISA,EQ,18-Nov-2025,315.2,327.5,361.0,327.05,346.65,6315367,22250.53,97019,604180.0,9.57,2025-11-18
601GS2030,GS,18-Nov-2025,101.25,100.24,100.24,100.24,100.24,200,0.2,2,200.0,100.0,2025-11-18
610GS2031,GS,18-Nov-2025,98.0,98.0,98.0,98.0,98.0,1199,1.18,1,1199.0,100.0,2025-11-18
613GS2028,GS,18-Nov-2025,102.15,99.01,99.01,99.01,99.01,12,0.01,1,12.0,100.0,2025-11-18
628GS2032,GS,18-Nov-2025,99.4,99.35,99.35,99.35,99.35,400,0.4,1,400.0,100.0,2025-11-18
63MOONS,EQ,18-Nov-2025,732.1,732.1,755.0,731.5,742.75,89039,663.52,3566,39120.0,43.94,2025-11-18
648GS2035,GS,18-Nov-2025,99.75,99.75,100.9,99.75,99.89,1300,1.3,9,1100.0,84.62,2025-11-18
667GS2035,GS,18-Nov-2025,101.81,106.0,106.0,104.95,104.95,3,0.0,2,2.0,66.67,2025-11-18
667GS2050,GS,18-Nov-2025,96.65,96.65,96.65,95.61,96.63,25740,24.85,14,23240.0,90.29,2025-11-18
668GS2040,GS,18-Nov-2025,100.0,98.75,99.7,98.75,99.7,300,0.3,3,200.0,66.67,2025-11-18
676GS2061,GS,18-Nov-2025,94.25,94.3,94.3,93.25,93.25,7161,6.72,8,7061.0,98.6,2025-11-18
679GS2031,GS,18-Nov-2025,102.95,103.6,103.6,103.6,103.6,101,0.1,1,101.0,100.0,2025-11-18
679GS2034A,GS,18-Nov-2025,100.37,100.37,100.37,100.37,100.37,4196,4.21,2,4196.0,100.0,2025-11-18
68GS2060,GS,18-Nov-2025,95.99,97.0,97.0,95.0,96.02,672,0.64,13,671.0,99.85,2025-11-18
690GS2065,GS,18-Nov-2025,95.3,95.2,95.32,94.97,95.0,296148,281.59,409,295337.0,99.73,2025-11-18
692GS2039,GS,18-Nov-2025,100.5,101.5,101.99,100.2,101.99,15235,15.31,18,15235.0,100.0,2025-11-18
695GS2061,GS,18-Nov-2025,98.65,98.4,98.75,98.4,98.75,1020,1.0,3,1020.0,100.0,2025-11-18
697GR2034,GS,18-Nov-2025,99.02,97.0,97.0,97.0,97.0,100,0.1,1,100.0,100.0,2025-11-18
698GR2054,GS,18-Nov-2025,98.05,98.0,98.5,96.53,96.53,3100,3.01,14,3100.0,100.0,2025-11-18
699GS2051,GS,18-Nov-2025,102.0,100.0,101.5,100.0,101.5,146,0.15,3,146.0,100.0,2025-11-18
702GS2031,GS,18-Nov-2025,104.9,104.81,104.81,104.81,104.81,100,0.1,1,100.0,100.0,2025-11-18
704GS2029,GS,18-Nov-2025,106.0,105.45,105.5,105.45,105.5,4810,5.07,2,4810.0,100.0,2025-11-18
706GS2028,GS,18-Nov-2025,103.9,102.7,103.6,102.7,102.7,10000,10.29,4,8345.0,83.45,2025-11-18
709GS2054,GS,18-Nov-2025,100.1,100.0,100.1,100.0,100.1,83198,83.2,168,83198.0,100.0,2025-11-18
709GS2074,GS,18-Nov-2025,99.6,99.6,100.0,99.59,99.95,426427,424.78,225,426337.0,99.98,2025-11-18
710GS2029,GS,18-Nov-2025,103.41,103.44,103.6,103.44,103.45,288970,298.94,19,288970.0,100.0,2025-11-18
716GS2050,GS,18-Nov-2025,104.75,101.01,104.75,101.01,104.75,1009,1.02,2,1009.0,100.0,2025-11-18
717GS2028,GS,18-Nov-2025,103.1,105.1,105.1,103.2,103.2,11,0.01,3,11.0,100.0,2025-11-18
717GS2030,GS,18-Nov-2025,104.2,104.3,104.3,103.26,104.3,4380,4.56,8,3480.0,79.45,2025-11-18
718GS2037,GS,18-Nov-2025,105.38,105.3,105.3,105.3,105.3,200,0.21,1,200.0,100.0,2025-11-18
724GS2055,GS,18-Nov-2025,101.79,101.89,101.89,101.3,101.3,2573,2.62,8,2573.0,100.0,2025-11-18
725GS2063,GS,18-Nov-2025,102.0,102.0,103.0,102.0,102.43,1232116,1257.12,337,1232113.0,100.0,2025-11-18
726GS2033,GS,18-Nov-2025,106.0,105.2,106.0,105.2,105.94,1388,1.47,5,1088.0,78.39,2025-11-18
732GS2030,GS,18-Nov-2025,104.79,104.0,104.85,104.0,104.7,1400,1.46,4,1200.0,85.71,2025-11-18
733GS2026,GS,18-Nov-2025,101.5,101.26,101.85,101.26,101.26,4103,4.15,4,4100.0,99.93,2025-11-18
734GS2064,GS,18-Nov-2025,100.37,100.4,101.25,100.33,100.95,301570,302.69,582,301570.0,100.0,2025-11-18
735NABAR31,N1,18-Nov-2025,1149.0,1140.13,1140.13,1140.13,1140.13,2,0.02,1,2.0,100.0,2025-11-18
