SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,29-May-2026,105.98,104.85,105.98,104.85,105.57,2656,2.8,12,2656.0,100.0,2026-05-29
20MICRONS,EQ,29-May-2026,188.03,188.5,189.58,182.02,182.76,136815,252.86,3430,75591.0,55.25,2026-05-29
21STCENMGM,EQ,29-May-2026,34.2,34.88,34.88,34.88,34.88,9424,3.29,19,9424.0,100.0,2026-05-29
360ONE,EQ,29-May-2026,1112.1,1118.0,1127.8,1095.0,1104.5,1006275,11190.65,29932,632162.0,62.82,2026-05-29
3BBLACKBIO,EQ,29-May-2026,1221.7,1265.0,1273.5,1223.9,1241.2,7362,91.15,893,4786.0,65.01,2026-05-29
3IINFOLTD,EQ,29-May-2026,17.3,16.91,17.58,16.89,17.24,280076,48.57,993,177164.0,63.26,2026-05-29
3MINDIA,EQ,29-May-2026,33225.0,33245.0,33475.0,32510.0,32810.0,4786,1576.67,2863,2280.0,47.64,2026-05-29
3PLAND,EQ,29-May-2026,31.71,31.7,32.0,30.5,31.24,3102,0.97,108,1752.0,56.48,2026-05-29
574GS2026,GS,29-May-2026,99.59,99.2,99.63,97.22,97.22,3801,3.75,8,3801.0,100.0,2026-05-29
585GS2030,GS,29-May-2026,97.9,95.05,95.05,95.05,95.05,3,0.0,1,3.0,100.0,2026-05-29
5PAISA,EQ,29-May-2026,335.1,335.1,336.0,324.5,327.7,25083,82.89,1093,13366.0,53.29,2026-05-29
601GS2030,GS,29-May-2026,99.3,99.3,99.3,98.3,98.3,100,0.1,2,100.0,100.0,2026-05-29
603GS2029,GS,29-May-2026,99.31,99.11,99.31,99.11,99.31,1100,1.09,2,1100.0,100.0,2026-05-29
610GS2031,GS,29-May-2026,107.0,107.0,107.0,107.0,107.0,1,0.0,1,1.0,100.0,2026-05-29
633GS2035,GS,29-May-2026,94.25,94.3,94.3,94.25,94.25,100,0.09,3,100.0,100.0,2026-05-29
636GS2031,GS,29-May-2026,100.06,99.0,99.6,98.8,98.8,3100,3.07,4,3100.0,100.0,2026-05-29
63MOONS,EQ,29-May-2026,631.7,634.5,636.7,596.65,610.95,405963,2475.37,9094,226461.0,55.78,2026-05-29
648GS2035,GS,29-May-2026,96.8,97.28,97.28,96.8,96.8,4771,4.62,5,4771.0,100.0,2026-05-29
664GS2027,GS,29-May-2026,102.26,102.26,102.26,102.26,102.26,100,0.1,1,100.0,100.0,2026-05-29
667GS2050,GS,29-May-2026,93.2,93.3,93.3,93.3,93.3,1000,0.93,4,1000.0,100.0,2026-05-29
668GS2033,GS,29-May-2026,99.14,99.15,99.15,99.14,99.15,10300,10.21,5,10300.0,100.0,2026-05-29
668GS2040,GS,29-May-2026,96.75,96.3,96.8,96.15,96.8,18950,18.34,9,18950.0,100.0,2026-05-29
675GS2029,GS,29-May-2026,101.67,102.83,104.25,102.83,104.25,5000,5.18,3,5000.0,100.0,2026-05-29
