SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,19-May-2026,103.3,100.71,103.25,100.71,103.25,30,0.03,3,20.0,66.67,2026-05-19
20MICRONS,EQ,19-May-2026,169.75,171.01,172.59,162.05,165.18,176805,293.09,5535,97895.0,55.37,2026-05-19
21STCENMGM,EQ,19-May-2026,31.5,31.95,31.95,30.9,30.92,180,0.06,23,153.0,85.0,2026-05-19
360ONE,EQ,19-May-2026,1104.9,1104.0,1121.5,1092.0,1098.4,442746,4897.08,25657,252295.0,56.98,2026-05-19
3BBLACKBIO,EQ,19-May-2026,1295.3,1295.3,1341.8,1250.0,1269.6,7336,94.56,1133,4141.0,56.45,2026-05-19
3IINFOLTD,EQ,19-May-2026,17.69,17.75,17.75,17.58,17.61,236113,41.62,872,180719.0,76.54,2026-05-19
3MINDIA,EQ,19-May-2026,31705.0,31700.0,32275.0,31600.0,31810.0,3651,1166.42,1222,2672.0,73.19,2026-05-19
3PLAND,EQ,19-May-2026,33.52,33.8,34.0,32.01,32.49,8462,2.78,138,6805.0,80.42,2026-05-19
574GS2026,GS,19-May-2026,99.17,101.0,101.0,101.0,101.0,1,0.0,1,1.0,100.0,2026-05-19
591GS2028,GS,19-May-2026,100.06,100.21,100.21,100.21,100.21,100,0.1,1,100.0,100.0,2026-05-19
5PAISA,EQ,19-May-2026,302.7,307.25,317.0,294.0,313.1,60564,185.36,2690,14362.0,23.71,2026-05-19
610GS2031,GS,19-May-2026,102.0,102.0,102.0,102.0,102.0,1,0.0,1,1.0,100.0,2026-05-19
628GS2032,GS,19-May-2026,98.95,98.15,98.15,98.15,98.15,1500,1.47,3,1500.0,100.0,2026-05-19
63MOONS,EQ,19-May-2026,677.35,694.85,710.9,659.7,697.4,315619,2181.02,12809,119639.0,37.91,2026-05-19
648GS2035,GS,19-May-2026,97.5,97.48,97.48,96.1,97.48,6346,6.18,23,6346.0,100.0,2026-05-19
654GS2032,GS,19-May-2026,100.9,100.99,100.99,99.2,99.97,8309,8.3,14,6298.0,75.8,2026-05-19
