SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,29-Jul-2026,104.05,104.35,104.4,103.35,103.4,3223,3.36,9,3223.0,100.0,2026-07-29
20MICRONS,EQ,29-Jul-2026,201.63,202.5,206.79,200.3,201.16,132775,269.81,3392,65663.0,49.45,2026-07-29
21STCENMGM,EQ,29-Jul-2026,38.6,39.25,39.37,37.92,38.88,26243,10.23,182,21397.0,81.53,2026-07-29
360ONE,EQ,29-Jul-2026,1128.3,1128.3,1170.0,1113.5,1161.3,1135914,13026.61,30998,717383.0,63.15,2026-07-29
3BBLACKBIO,EQ,29-Jul-2026,1298.8,1292.2,1303.4,1269.0,1270.9,5357,68.45,842,3107.0,58.0,2026-07-29
3IINFOLTD,EQ,29-Jul-2026,21.97,21.95,22.47,21.13,22.11,1664588,364.48,4187,1095786.0,65.83,2026-07-29
3MINDIA,EQ,29-Jul-2026,35090.0,35400.0,35700.0,35100.0,35425.0,1650,586.32,1026,725.0,43.94,2026-07-29
3PLAND,EQ,29-Jul-2026,32.28,32.5,32.5,31.35,32.28,1042,0.34,38,975.0,93.57,2026-07-29
574GS2026,GS,29-Jul-2026,101.08,101.45,101.45,101.45,101.45,5,0.01,1,5.0,100.0,2026-07-29
585GS2030,GS,29-Jul-2026,96.48,96.48,96.48,96.48,96.48,100,0.1,1,100.0,100.0,2026-07-29
5PAISA,EQ,29-Jul-2026,353.0,358.0,358.0,345.05,348.4,54846,191.99,2355,23015.0,41.96,2026-07-29
601GS2030,GS,29-Jul-2026,98.0,98.0,99.0,98.0,99.0,1001,0.98,2,1001.0,100.0,2026-07-29
603GS2029,GS,29-Jul-2026,100.3,99.1,100.4,99.1,100.36,400,0.4,3,400.0,100.0,2026-07-29
610GS2031,GS,29-Jul-2026,103.75,101.15,104.5,101.15,103.16,5,0.01,2,5.0,100.0,2026-07-29
622GS2035,GS,29-Jul-2026,96.36,93.95,96.36,93.95,96.36,2,0.0,2,2.0,100.0,2026-07-29
636GS2031,GS,29-Jul-2026,102.3,101.9,102.3,101.9,102.3,199875,203.87,3,199875.0,100.0,2026-07-29
63MOONS,EQ,29-Jul-2026,755.65,765.9,782.0,757.6,778.45,375416,2892.45,11965,179342.0,47.77,2026-07-29
648GS2035,GS,29-Jul-2026,98.5,98.9,101.0,98.9,98.9,469,0.47,5,469.0,100.0,2026-07-29
654GS2032,GS,29-Jul-2026,99.8,99.5,99.5,99.5,99.5,202,0.2,2,202.0,100.0,2026-07-29
664GS2035,GS,29-Jul-2026,97.46,95.02,97.46,95.02,97.46,100,0.1,2,100.0,100.0,2026-07-29
667GS2035,GS,29-Jul-2026,98.5,99.0,99.0,99.0,99.0,3,0.0,1,3.0,100.0,2026-07-29
667GS2050,GS,29-Jul-2026,92.75,94.15,94.15,93.5,93.5,13027,12.18,3,13027.0,100.0,2026-07-29
668GS2040,GS,29-Jul-2026,97.96,98.0,98.0,97.5,97.8,11160,10.91,16,11160.0,100.0,2026-07-29
676GS2061,GS,29-Jul-2026,93.15,93.5,93.5,92.76,93.2,5386,5.02,19,3672.0,68.18,2026-07-29
679GS2031,GS,29-Jul-2026,99.31,99.4,99.4,99.4,99.4,100,0.1,1,100.0,100.0,2026-07-29
679GS2034,GS,29-Jul-2026,100.4,100.4,100.5,100.2,100.2,1321,1.33,4,1321.0,100.0,2026-07-29
690GS2065,GS,29-Jul-2026,93.81,94.28,94.28,93.68,94.13,33706,31.67,34,32706.0,97.03,2026-07-29
692GS2039,GS,29-Jul-2026,99.4,99.4,99.4,99.16,99.16,750,0.74,2,750.0,100.0,2026-07-29
695GS2061,GS,29-Jul-2026,95.15,92.8,92.81,92.8,92.81,2,0.0,2,2.0,100.0,2026-07-29
699GS2051,GS,29-Jul-2026,96.5,95.5,96.5,95.5,95.7,202,0.19,4,202.0,100.0,2026-07-29
702GS2027,GS,29-Jul-2026,100.81,101.2,104.1,101.2,104.1,104,0.11,2,104.0,100.0,2026-07-29
704GS2029,GS,29-Jul-2026,101.6,101.6,101.66,101.6,101.66,300,0.3,2,300.0,100.0,2026-07-29
706GS2028,GS,29-Jul-2026,103.02,102.55,102.55,102.55,102.55,2000,2.05,1,2000.0,100.0,2026-07-29
706GS2041,GS,29-Jul-2026,100.0,100.0,101.75,100.0,100.69,6400,6.41,7,6000.0,93.75,2026-07-29
709GS2054,GS,29-Jul-2026,99.43,99.13,99.43,99.13,99.3,8047,8.0,16,8047.0,100.0,2026-07-29
709GS2074,GS,29-Jul-2026,95.47,95.7,95.7,95.36,95.5,53071,50.69,50,47572.0,89.64,2026-07-29
710GS2029,GS,29-Jul-2026,104.19,103.05,103.05,103.05,103.05,1,0.0,1,1.0,100.0,2026-07-29
716GS2050,GS,29-Jul-2026,102.0,100.01,100.01,100.01,100.01,1,0.0,1,1.0,100.0,2026-07-29
717GS2030,GS,29-Jul-2026,103.1,104.3,104.3,103.3,104.0,3002,3.12,4,2051.0,68.32,2026-07-29
718GS2037,GS,29-Jul-2026,102.33,102.16,102.2,101.95,102.08,106000,108.26,100,106000.0,100.0,2026-07-29
719GS2060,GS,29-Jul-2026,99.9,97.51,97.51,97.51,97.51,2,0.0,2,2.0,100.0,2026-07-29
71GS2034,GS,29-Jul-2026,102.35,103.2,103.2,103.2,103.2,3500,3.61,2,3500.0,100.0,2026-07-29
723GS2039,GS,29-Jul-2026,104.4,105.0,105.0,105.0,105.0,500,0.53,4,500.0,100.0,2026-07-29
724GS2055,GS,29-Jul-2026,101.43,101.8,101.8,100.24,100.79,69741,70.16,48,65200.0,93.49,2026-07-29
725GS2063,GS,29-Jul-2026,97.39,97.5,97.75,97.35,97.48,472019,459.82,152,468019.0,99.15,2026-07-29
726GS2029,GS,29-Jul-2026,100.55,100.31,100.8,100.31,100.8,2,0.0,2,1.0,50.0,2026-07-29
726GS2032,GS,29-Jul-2026,105.5,102.86,106.45,102.86,106.39,3033,3.22,6,3033.0,100.0,2026-07-29
726GS2033,GS,29-Jul-2026,105.5,104.71,104.71,104.71,104.71,1,0.0,1,1.0,100.0,2026-07-29
732GS2030,GS,29-Jul-2026,103.05,103.0,104.0,103.0,104.0,1000,1.04,2,1000.0,100.0,2026-07-29
733GS2026,GS,29-Jul-2026,100.91,101.49,101.51,101.49,101.51,200,0.2,2,200.0,100.0,2026-07-29
734GS2064,GS,29-Jul-2026,99.59,99.5,99.8,99.5,99.77,18593,18.51,17,18593.0,100.0,2026-07-29
736GS2052,GS,29-Jul-2026,101.3,101.1,101.1,101.1,101.1,1,0.0,1,1.0,100.0,2026-07-29
737GS2028,GS,29-Jul-2026,105.5,104.0,104.0,104.0,104.0,200,0.21,2,200.0,100.0,2026-07-29
738GS2027,GS,29-Jul-2026,101.73,101.73,102.29,101.73,101.8,71314,72.58,21,71312.0,100.0,2026-07-29
73GS2053,GS,29-Jul-2026,100.09,100.09,100.1,100.0,100.09,65850,65.85,22,65850.0,100.0,2026-07-29
741GS2036,GS,29-Jul-2026,104.65,105.15,105.15,104.5,104.53,10507,11.0,11,9000.0,85.66,2026-07-29
743GS2076,GS,29-Jul-2026,99.46,99.46,100.0,99.4,99.56,201213,200.2,115,199513.0,99.16,2026-07-29
746GS2073,GS,29-Jul-2026,100.8,100.8,100.8,100.0,100.6,11267,11.31,16,10867.0,96.45,2026-07-29
74GS2062,GS,29-Jul-2026,101.39,100.3,101.39,100.3,101.39,62,0.06,3,62.0,100.0,2026-07-29
754GS2036,GS,29-Jul-2026,106.5,106.54,106.72,106.5,106.64,488275,520.58,224,487897.0,99.92,2026-07-29
771GS2066,GS,29-Jul-2026,104.5,104.7,104.7,104.3,104.35,5322,5.55,4,5322.0,100.0,2026-07-29
772GS2055,GS,29-Jul-2026,103.6,101.0,101.0,101.0,101.0,1,0.0,1,1.0,100.0,2026-07-29
795GS2032,GS,29-Jul-2026,109.0,108.0,108.0,108.0,108.0,100,0.11,1,100.0,100.0,2026-07-29
824GS2027,GS,29-Jul-2026,106.0,105.5,105.5,105.48,105.48,6000,6.33,4,6000.0,100.0,2026-07-29
883GS2041,GS,29-Jul-2026,110.0,110.0,110.0,110.0,110.0,400,0.44,2,400.0,100.0,2026-07-29
897GS2030,GS,29-Jul-2026,110.82,110.5,111.0,110.5,111.0,5401,6.0,20,5401.0,100.0,2026-07-29
92GS2030,GS,29-Jul-2026,112.68,111.6,114.9,111.6,114.02,15306,17.57,13,15304.0,99.99,2026-07-29
A2ZINFRA,EQ,29-Jul-2026,12.06,12.5,13.26,12.32,13.26,304867,39.56,443,208771.0,68.48,2026-07-29
AAATECH,EQ,29-Jul-2026,90.47,91.01,92.0,87.26,89.32,10744,9.66,254,5661.0,52.69,2026-07-29
AADHARHFC,EQ,29-Jul-2026,497.85,497.9,503.0,492.5,494.55,304806,1511.27,11914,176843.0,58.02,2026-07-29
AAKASH,EQ,29-Jul-2026,8.94,8.8,9.13,8.71,8.86,221021,19.74,363,123747.0,55.99,2026-07-29
AARADHYA,SM,29-Jul-2026,78.9,80.0,80.0,75.0,75.0,6000,4.74,4,6000.0,100.0,2026-07-29
AAREYDRUGS,BE,29-Jul-2026,77.15,76.01,76.01,75.61,75.61,7240,5.5,27,,,2026-07-29
AARNAV,EQ,29-Jul-2026,31.3,31.0,31.0,28.66,29.15,132764,38.98,1075,95104.0,71.63,2026-07-29
AARON,EQ,29-Jul-2026,141.84,141.35,141.43,133.0,134.78,39637,54.5,1058,17534.0,44.24,2026-07-29
AARTECH,BE,29-Jul-2026,45.82,45.8,47.49,45.25,46.11,3501,1.62,59,,,2026-07-29
AARTIDRUGS,EQ,29-Jul-2026,408.3,408.6,415.0,406.4,411.25,128947,528.55,3952,65860.0,51.08,2026-07-29
AARTIIND,EQ,29-Jul-2026,476.75,477.75,489.5,477.75,485.5,265222,1287.57,10985,127014.0,47.89,2026-07-29
AARTIPHARM,EQ,29-Jul-2026,675.65,676.1,692.0,675.05,682.95,157246,1074.78,11694,93040.0,59.17,2026-07-29
AARTISURF,EQ,29-Jul-2026,379.65,384.0,392.45,383.05,390.5,4670,18.15,281,3342.0,71.56,2026-07-29
AARVI,EQ,29-Jul-2026,150.67,153.8,156.96,150.0,152.31,31241,47.99,1069,11819.0,37.83,2026-07-29
AASTHA,EQ,29-Jul-2026,81.9,77.99,80.8,74.4,76.09,4227632,3243.38,26682,935606.0,22.13,2026-07-29
AAVAS,EQ,29-Jul-2026,1376.1,1369.4,1393.9,1369.4,1387.3,28681,397.04,4870,13703.0,47.78,2026-07-29
ABAN,BE,29-Jul-2026,14.82,15.0,15.49,14.94,15.3,40996,6.2,239,,,2026-07-29
ABANSENT,BE,29-Jul-2026,26.45,26.45,27.48,25.15,26.66,7162,1.85,47,,,2026-07-29
ABB,EQ,29-Jul-2026,7243.5,7247.0,7458.0,7085.0,7310.5,570622,41472.81,59737,178642.0,31.31,2026-07-29
ABBOTINDIA,EQ,29-Jul-2026,27905.0,27950.0,28090.0,27600.0,27745.0,9930,2762.42,4441,6098.0,61.41,2026-07-29
ABCAPITAL,EQ,29-Jul-2026,391.35,393.8,398.5,389.75,397.6,2985489,11767.01,37996,1473991.0,49.37,2026-07-29
ABCOTS,EQ,29-Jul-2026,200.23,204.0,204.0,199.0,200.65,15312,30.81,339,13248.0,86.52,2026-07-29
