SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
20MICRONS,EQ,24-Jun-2026,206.41,208.65,212.41,204.16,207.92,692537,1443.42,11631,154219.0,22.27,2026-06-24
21STCENMGM,EQ,24-Jun-2026,33.21,33.87,33.87,32.55,32.57,6010,1.97,55,5487.0,91.3,2026-06-24
360ONE,EQ,24-Jun-2026,1116.9,1109.7,1115.3,1090.6,1099.9,561423,6190.15,45311,320124.0,57.02,2026-06-24
3BBLACKBIO,EQ,24-Jun-2026,1181.1,1182.0,1194.7,1154.3,1170.5,10084,118.1,1582,5702.0,56.55,2026-06-24
3IINFOLTD,EQ,24-Jun-2026,17.39,17.11,17.5,17.1,17.24,200473,34.54,804,149946.0,74.8,2026-06-24
3MINDIA,EQ,24-Jun-2026,33615.0,33600.0,33690.0,33310.0,33535.0,1711,573.72,925,814.0,47.57,2026-06-24
3PLAND,EQ,24-Jun-2026,32.49,32.5,32.5,31.41,32.19,2433,0.78,97,1530.0,62.89,2026-06-24
574GS2026,GS,24-Jun-2026,100.3,99.26,101.89,99.26,101.89,4,0.0,4,2.0,50.0,2026-06-24
5PAISA,EQ,24-Jun-2026,337.0,336.5,357.0,336.5,351.0,96033,334.57,4431,47343.0,49.3,2026-06-24
603GS2029,GS,24-Jun-2026,101.3,101.5,101.5,101.5,101.5,799,0.81,2,799.0,100.0,2026-06-24
613GS2028,GS,24-Jun-2026,99.29,99.65,99.65,99.65,99.65,959,0.96,1,959.0,100.0,2026-06-24
622GS2035,GS,24-Jun-2026,95.0,95.91,96.09,95.91,96.08,2001,1.92,5,2001.0,100.0,2026-06-24
633GS2035,GS,24-Jun-2026,97.5,101.2,101.2,101.2,101.2,1,0.0,1,1.0,100.0,2026-06-24
636GS2031,GS,24-Jun-2026,100.01,100.01,100.01,100.01,100.01,100,0.1,2,100.0,100.0,2026-06-24
63MOONS,EQ,24-Jun-2026,677.75,676.15,695.0,672.0,677.35,122795,840.08,4299,54017.0,43.99,2026-06-24
645GS2029,GS,24-Jun-2026,99.51,101.45,101.45,101.45,101.45,400000,405.8,1,400000.0,100.0,2026-06-24
648GS2035,GS,24-Jun-2026,98.0,98.25,99.0,98.25,99.0,3575,3.54,4,3475.0,97.2,2026-06-24
654GS2032,GS,24-Jun-2026,101.1,100.61,100.61,100.61,100.61,1,0.0,1,1.0,100.0,2026-06-24
667GS2035,GS,24-Jun-2026,115.0,109.25,120.75,109.25,120.75,2,0.0,2,0.0,0.0,2026-06-24
667GS2050,GS,24-Jun-2026,92.89,92.99,92.99,92.89,92.98,689,0.64,6,689.0,100.0,2026-06-24
668GS2033,GS,24-Jun-2026,100.91,100.91,101.01,100.91,101.01,1900,1.92,2,1900.0,100.0,2026-06-24
668GS2040,GS,24-Jun-2026,98.8,99.5,99.5,99.0,99.03,51,0.05,3,50.0,98.04,2026-06-24
675GS2029,GS,24-Jun-2026,99.77,99.61,99.61,99.61,99.61,1,0.0,1,1.0,100.0,2026-06-24
676GS2061,GS,24-Jun-2026,91.9,92.25,92.65,91.21,92.63,97402,89.73,28,88001.0,90.35,2026-06-24
679GS2034,GS,24-Jun-2026,100.7,100.8,100.8,100.8,100.8,1383,1.39,1,1383.0,100.0,2026-06-24
68GS2060,GS,24-Jun-2026,93.49,90.2,90.2,90.2,90.2,1,0.0,1,1.0,100.0,2026-06-24
690GS2065,GS,24-Jun-2026,92.54,93.54,93.54,92.65,92.77,5188,4.81,4,5188.0,100.0,2026-06-24
694GS2036,GS,24-Jun-2026,100.26,100.26,100.26,100.26,100.26,591,0.59,3,591.0,100.0,2026-06-24
695GS2061,GS,24-Jun-2026,93.5,93.0,93.45,93.0,93.39,10707,9.96,5,10707.0,100.0,2026-06-24
699GS2051,GS,24-Jun-2026,94.27,95.0,95.0,95.0,95.0,4100,3.9,9,4100.0,100.0,2026-06-24
702GS2027,GS,24-Jun-2026,100.51,101.0,101.0,101.0,101.0,1450,1.46,1,1450.0,100.0,2026-06-24
704GS2029,GS,24-Jun-2026,100.81,101.0,101.0,101.0,101.0,100,0.1,1,100.0,100.0,2026-06-24
706GS2028,GS,24-Jun-2026,101.76,101.99,102.4,101.95,102.4,11000,11.22,4,11000.0,100.0,2026-06-24
706GS2046,GS,24-Jun-2026,100.0,101.0,101.0,100.0,101.0,552,0.55,4,551.0,99.82,2026-06-24
709GS2054,GS,24-Jun-2026,98.98,99.3,99.3,99.1,99.1,40,0.04,2,20.0,50.0,2026-06-24
709GS2074,GS,24-Jun-2026,94.87,95.2,95.2,94.5,94.5,4335,4.12,4,4006.0,92.41,2026-06-24
710GS2029,GS,24-Jun-2026,102.82,102.81,102.83,102.8,102.83,1639,1.68,3,1635.0,99.76,2026-06-24
716GS2050,GS,24-Jun-2026,99.09,97.01,98.0,97.01,98.0,2,0.0,2,1.0,50.0,2026-06-24
718GS2033,GS,24-Jun-2026,104.35,103.46,103.46,103.46,103.46,1000,1.03,1,1000.0,100.0,2026-06-24
718GS2037,GS,24-Jun-2026,104.86,103.31,105.0,103.31,104.56,176917,184.94,50,176868.0,99.97,2026-06-24
71GS2034,GS,24-Jun-2026,103.12,101.55,101.55,101.55,101.55,500,0.51,1,500.0,100.0,2026-06-24
724GS2055,GS,24-Jun-2026,100.2,100.0,100.5,100.0,100.5,11909,11.92,15,11909.0,100.0,2026-06-24
725GS2063,GS,24-Jun-2026,96.53,96.26,97.08,96.26,97.0,53385,51.71,40,52493.0,98.33,2026-06-24
726GS2032,GS,24-Jun-2026,104.75,103.61,105.5,103.61,104.0,493,0.51,7,444.0,90.06,2026-06-24
726GS2033,GS,24-Jun-2026,104.25,105.25,105.7,105.25,105.7,249387,262.73,10,249387.0,100.0,2026-06-24
733GS2026,GS,24-Jun-2026,100.91,101.0,101.0,101.0,101.0,150,0.15,1,150.0,100.0,2026-06-24
734GS2064,GS,24-Jun-2026,98.4,98.01,98.8,98.01,98.8,40550,40.01,15,40299.0,99.38,2026-06-24
736GS2052,GS,24-Jun-2026,98.51,99.36,103.0,99.36,102.0,32,0.03,5,31.0,96.88,2026-06-24
737GR2054,GS,24-Jun-2026,102.0,101.5,103.0,101.5,103.0,650,0.66,2,650.0,100.0,2026-06-24
737GS2028,GS,24-Jun-2026,103.0,102.7,103.75,102.7,103.5,11124,11.5,11,7024.0,63.14,2026-06-24
738GS2027,GS,24-Jun-2026,101.75,101.85,101.85,101.5,101.6,68565,69.69,20,68415.0,99.78,2026-06-24
73GS2053,GS,24-Jun-2026,98.5,98.18,99.48,98.18,99.48,43747,43.07,70,43647.0,99.77,2026-06-24
741GS2036,GS,24-Jun-2026,103.26,103.5,103.87,103.5,103.77,988,1.02,7,984.0,99.6,2026-06-24
743GS2076,GS,24-Jun-2026,101.8,101.8,102.44,101.5,102.0,22500,22.95,11,22500.0,100.0,2026-06-24
746GS2073,GS,24-Jun-2026,100.0,101.0,101.0,101.0,101.0,5,0.01,1,5.0,100.0,2026-06-24
74GS2035,GS,24-Jun-2026,104.0,103.36,103.36,103.36,103.36,1000,1.03,1,1000.0,100.0,2026-06-24
74GS2062,GS,24-Jun-2026,101.5,98.16,101.5,98.16,100.03,7182,7.19,25,5644.0,78.59,2026-06-24
750GS2056,GS,24-Jun-2026,100.9,100.9,101.95,100.9,101.0,4502,4.55,21,4002.0,88.89,2026-06-24
754GS2036,GS,24-Jun-2026,105.33,105.24,105.72,105.2,105.4,196772,207.4,129,190734.0,96.93,2026-06-24
772GS2049,GS,24-Jun-2026,101.75,105.16,105.16,105.16,105.16,81,0.09,2,81.0,100.0,2026-06-24
772GS2055,GS,24-Jun-2026,101.0,101.51,102.15,101.51,102.15,2,0.0,2,1.0,50.0,2026-06-24
833GS2026,GS,24-Jun-2026,103.5,103.87,103.87,103.87,103.87,3,0.0,2,3.0,100.0,2026-06-24
92GS2030,GS,24-Jun-2026,112.66,112.06,113.0,111.6,113.0,25958,29.19,15,25951.0,99.97,2026-06-24
A2ZINFRA,EQ,24-Jun-2026,14.18,14.4,14.45,13.79,13.89,270705,37.89,455,221001.0,81.64,2026-06-24
AAATECH,EQ,24-Jun-2026,94.67,95.21,96.3,94.01,94.07,17165,16.26,1074,4851.0,28.26,2026-06-24
AADHARHFC,EQ,24-Jun-2026,495.4,490.5,512.0,489.0,506.3,403259,2033.12,13613,194443.0,48.22,2026-06-24
AAKAAR,SM,24-Jun-2026,74.3,73.9,74.0,73.3,73.3,4800,3.54,3,4800.0,100.0,2026-06-24
AAKASH,EQ,24-Jun-2026,9.17,9.11,9.23,9.09,9.11,138772,12.65,275,116621.0,84.04,2026-06-24
AAREYDRUGS,BE,24-Jun-2026,90.96,91.0,92.89,89.75,90.75,44115,40.14,167,,,2026-06-24
AARNAV,EQ,24-Jun-2026,24.18,24.79,25.05,24.09,24.86,26391,6.54,218,17138.0,64.94,2026-06-24
AARON,EQ,24-Jun-2026,121.84,121.97,122.37,116.87,118.9,8021,9.62,339,4749.0,59.21,2026-06-24
AARTECH,EQ,24-Jun-2026,50.95,51.9,51.9,49.52,50.24,57096,28.79,841,31926.0,55.92,2026-06-24
AARTIDRUGS,EQ,24-Jun-2026,375.3,373.2,378.95,368.55,372.45,166865,622.48,3487,89239.0,53.48,2026-06-24
AARTIIND,EQ,24-Jun-2026,473.6,475.0,477.0,463.7,466.55,970827,4538.65,21656,488798.0,50.35,2026-06-24
AARTIPHARM,EQ,24-Jun-2026,710.6,714.1,723.0,706.5,710.05,267633,1910.13,14484,91529.0,34.2,2026-06-24
AARTISURF,EQ,24-Jun-2026,366.9,367.8,380.0,364.1,378.95,11826,44.2,527,6747.0,57.05,2026-06-24
AARVI,EQ,24-Jun-2026,149.32,149.8,153.9,147.0,149.73,74928,112.59,1790,47524.0,63.43,2026-06-24
AAVAS,EQ,24-Jun-2026,1452.2,1450.0,1495.1,1448.9,1482.6,227838,3375.8,24862,137922.0,60.54,2026-06-24
ABANSENT,BE,24-Jun-2026,27.67,27.0,27.99,26.29,26.55,9737,2.63,56,,,2026-06-24
ABB,EQ,24-Jun-2026,7158.5,7174.5,7199.0,6935.0,6967.5,280561,19719.95,38159,110584.0,39.42,2026-06-24
ABBOTINDIA,EQ,24-Jun-2026,25570.0,25750.0,25860.0,25535.0,25595.0,7176,1841.01,3797,3728.0,51.95,2026-06-24
ABCAPITAL,EQ,24-Jun-2026,383.75,383.75,396.5,381.85,394.8,5800974,22730.69,59314,2681858.0,46.23,2026-06-24
ABCOTS,EQ,24-Jun-2026,244.74,245.8,247.88,227.0,229.18,624971,1501.89,8243,380697.0,60.91,2026-06-24
ABDL,EQ,24-Jun-2026,620.55,624.45,632.45,617.55,629.05,178456,1117.02,8865,83548.0,46.82,2026-06-24
ABFRL,EQ,24-Jun-2026,59.53,59.6,62.17,59.21,61.6,12103015,7413.41,48698,4824838.0,39.86,2026-06-24
ABGSEC,EQ,24-Jun-2026,112.92,114.05,114.1,114.05,114.1,52,0.06,5,47.0,90.38,2026-06-24
ABINFRA,EQ,24-Jun-2026,10.24,10.34,11.9,10.18,10.97,34867870,3912.05,39750,2146418.0,6.16,2026-06-24
ABLBL,EQ,24-Jun-2026,97.26,97.0,102.69,96.95,100.48,1842812,1847.48,14836,748192.0,40.6,2026-06-24
