SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,09-Jun-2026,104.99,102.36,106.36,102.36,102.64,352,0.36,11,307.0,87.22,2026-06-09
20MICRONS,EQ,09-Jun-2026,185.14,188.0,190.35,185.4,187.83,101163,189.64,2867,38259.0,37.82,2026-06-09
21STCENMGM,EQ,09-Jun-2026,33.32,33.32,33.95,32.75,32.83,5104,1.68,18,4961.0,97.2,2026-06-09
360ONE,EQ,09-Jun-2026,1054.9,1056.4,1083.0,1056.4,1075.0,384782,4116.63,14923,212586.0,55.25,2026-06-09
3BBLACKBIO,EQ,09-Jun-2026,1154.4,1154.4,1219.1,1147.0,1201.5,23670,282.57,2414,17511.0,73.98,2026-06-09
3IINFOLTD,EQ,09-Jun-2026,16.49,16.51,17.17,16.51,16.8,156307,26.23,813,113121.0,72.37,2026-06-09
3MINDIA,EQ,09-Jun-2026,31540.0,31925.0,32095.0,31620.0,31785.0,1671,531.19,1174,620.0,37.1,2026-06-09
3PLAND,EQ,09-Jun-2026,32.76,32.76,35.11,31.8,33.23,2247,0.75,160,1419.0,63.15,2026-06-09
574GS2026,GS,09-Jun-2026,99.61,100.4,100.4,99.57,99.57,10,0.01,2,5.0,50.0,2026-06-09
5PAISA,EQ,09-Jun-2026,307.1,307.4,312.45,304.2,311.3,23587,72.98,1197,8623.0,36.56,2026-06-09
601GS2030,GS,09-Jun-2026,98.3,98.3,98.3,98.3,98.3,300,0.29,1,300.0,100.0,2026-06-09
603GS2029,GS,09-Jun-2026,99.31,99.31,99.31,99.31,99.31,200,0.2,1,200.0,100.0,2026-06-09
610GS2031,GS,09-Jun-2026,102.9,99.0,103.0,99.0,103.0,4,0.0,2,4.0,100.0,2026-06-09
636GS2031,GS,09-Jun-2026,99.0,99.0,99.0,98.31,98.31,400,0.39,2,400.0,100.0,2026-06-09
63MOONS,EQ,09-Jun-2026,633.85,636.05,668.0,636.0,652.45,180464,1178.83,7480,81323.0,45.06,2026-06-09
648GS2035,GS,09-Jun-2026,97.4,97.4,97.4,97.4,97.4,109,0.11,1,109.0,100.0,2026-06-09
664GS2027,GS,09-Jun-2026,102.26,100.15,100.15,100.15,100.15,10,0.01,1,10.0,100.0,2026-06-09
667GS2050,GS,09-Jun-2026,94.45,94.4,94.4,94.3,94.3,106,0.1,2,106.0,100.0,2026-06-09
668GS2040,GS,09-Jun-2026,96.75,97.5,97.5,96.0,96.16,654,0.63,14,641.0,98.01,2026-06-09
676GS2061,GS,09-Jun-2026,90.01,90.4,90.6,90.32,90.6,27472,24.85,21,27442.0,99.89,2026-06-09
68GS2060,GS,09-Jun-2026,93.9,91.0,93.9,91.0,93.49,5239,4.82,15,5016.0,95.74,2026-06-09
690GS2065,GS,09-Jun-2026,91.99,91.6,92.2,91.3,92.19,19882,18.25,20,17215.0,86.59,2026-06-09
694GS2036,GS,09-Jun-2026,99.1,98.01,100.98,98.01,99.4,740,0.73,12,620.0,83.78,2026-06-09
695GS2061,GS,09-Jun-2026,95.0,96.0,96.0,94.0,94.01,2179,2.05,6,2104.0,96.56,2026-06-09
698GR2054,GS,09-Jun-2026,91.5,95.5,95.5,95.5,95.5,100,0.1,1,100.0,100.0,2026-06-09
699GS2051,GS,09-Jun-2026,99.1,97.5,100.0,97.5,100.0,231,0.23,3,191.0,82.68,2026-06-09
702GS2027,GS,09-Jun-2026,102.0,100.06,101.45,99.8,99.86,5101,5.1,6,5101.0,100.0,2026-06-09
702GS2031,GS,09-Jun-2026,103.25,102.1,102.8,102.01,102.8,6000,6.13,5,6000.0,100.0,2026-06-09
706GS2028,GS,09-Jun-2026,101.2,101.38,101.94,101.37,101.94,1004,1.02,3,1000.0,99.6,2026-06-09
709GS2054,GS,09-Jun-2026,96.5,96.5,96.5,96.0,96.5,1868,1.8,8,1868.0,100.0,2026-06-09
709GS2074,GS,09-Jun-2026,93.38,93.9,93.9,93.3,93.62,7566,7.08,15,7562.0,99.95,2026-06-09
710GS2029,GS,09-Jun-2026,103.8,103.5,103.55,103.5,103.5,6010,6.22,4,6010.0,100.0,2026-06-09
716GS2050,GS,09-Jun-2026,99.09,100.01,100.01,100.01,100.01,91,0.09,1,91.0,100.0,2026-06-09
717GS2028,GS,09-Jun-2026,103.91,103.93,103.93,103.93,103.93,200,0.21,1,200.0,100.0,2026-06-09
717GS2030,GS,09-Jun-2026,101.2,101.0,101.5,101.0,101.5,22800,23.1,6,22800.0,100.0,2026-06-09
718GS2037,GS,09-Jun-2026,103.1,103.75,103.75,103.16,103.21,10401,10.73,3,10401.0,100.0,2026-06-09
719GS2060,GS,09-Jun-2026,98.95,95.75,98.0,95.75,98.0,660,0.65,5,630.0,95.45,2026-06-09
71GS2034,GS,09-Jun-2026,100.5,101.0,101.0,101.0,101.0,1000,1.01,1,1000.0,100.0,2026-06-09
723GS2039,GS,09-Jun-2026,99.5,100.01,100.01,100.01,100.01,100,0.1,1,100.0,100.0,2026-06-09
724GS2055,GS,09-Jun-2026,98.23,98.1,98.5,98.0,98.46,58730,57.8,41,54212.0,92.31,2026-06-09
725GS2063,GS,09-Jun-2026,98.53,98.75,98.94,98.45,98.81,131099,129.49,53,114087.0,87.02,2026-06-09
726GS2032,GS,09-Jun-2026,103.5,103.0,103.5,103.0,103.5,1600,1.66,2,1600.0,100.0,2026-06-09
733GS2026,GS,09-Jun-2026,101.0,101.0,101.0,100.61,100.61,2600,2.63,2,2600.0,100.0,2026-06-09
734GS2064,GS,09-Jun-2026,96.91,96.8,97.54,96.8,97.2,35964,35.02,32,33758.0,93.87,2026-06-09
735NABAR31,N1,09-Jun-2026,1084.0,1084.0,1084.0,1084.0,1084.0,1,0.01,1,1.0,100.0,2026-06-09
