SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
20MICRONS,EQ,18-Feb-2026,184.77,184.55,186.34,181.0,181.95,62050,113.71,1933,23337.0,37.61,2026-02-18
21STCENMGM,EQ,18-Feb-2026,37.77,38.52,38.52,37.02,37.49,6781,2.55,93,5340.0,78.75,2026-02-18
360ONE,EQ,18-Feb-2026,1124.6,1124.0,1142.0,1120.3,1127.2,311999,3517.95,15682,97865.0,31.37,2026-02-18
3IINFOLTD,EQ,18-Feb-2026,14.99,14.99,15.09,14.49,14.56,665417,97.71,2259,507816.0,76.32,2026-02-18
3MINDIA,EQ,18-Feb-2026,36030.0,36050.0,37000.0,35875.0,36915.0,4495,1642.15,1664,2381.0,52.97,2026-02-18
3PLAND,EQ,18-Feb-2026,35.15,35.15,36.64,33.81,35.68,2057,0.73,84,1487.0,72.29,2026-02-18
563GS2026,GS,18-Feb-2026,102.0,101.83,101.83,101.83,101.83,30,0.03,1,30.0,100.0,2026-02-18
574GS2026,GS,18-Feb-2026,101.01,100.95,100.95,100.95,100.95,3001,3.03,1,3001.0,100.0,2026-02-18
591GS2028,GS,18-Feb-2026,99.14,99.14,99.14,99.14,99.14,100,0.1,1,100.0,100.0,2026-02-18
5PAISA,EQ,18-Feb-2026,327.45,325.15,329.75,319.0,323.1,54178,174.76,1829,24041.0,44.37,2026-02-18
601GS2030,GS,18-Feb-2026,99.0,97.31,97.45,97.31,97.31,10200,9.93,6,10200.0,100.0,2026-02-18
633GS2035,GS,18-Feb-2026,98.85,98.85,98.85,97.85,98.85,500,0.49,5,500.0,100.0,2026-02-18
63MOONS,EQ,18-Feb-2026,644.35,647.05,673.9,647.05,654.5,107947,712.65,5516,49940.0,46.26,2026-02-18
648GS2035,GS,18-Feb-2026,100.35,100.35,101.0,100.35,101.0,34750,35.03,14,22788.0,65.58,2026-02-18
654GS2032,GS,18-Feb-2026,100.01,100.25,100.25,100.0,100.0,6000,6.0,4,6000.0,100.0,2026-02-18
662GS2051,GS,18-Feb-2026,95.35,91.9,91.9,91.9,91.9,1,0.0,1,1.0,100.0,2026-02-18
664GS2027,GS,18-Feb-2026,101.16,101.16,101.16,101.16,101.16,100,0.1,1,100.0,100.0,2026-02-18
667GS2050,GS,18-Feb-2026,92.5,92.98,92.98,92.98,92.98,3241,3.01,3,3241.0,100.0,2026-02-18
668GS2033,GS,18-Feb-2026,100.0,100.0,100.5,100.0,100.5,3801,3.81,2,3801.0,100.0,2026-02-18
668GS2040,GS,18-Feb-2026,97.4,97.45,97.45,97.3,97.35,15750,15.33,11,15750.0,100.0,2026-02-18
675GS2029,GS,18-Feb-2026,101.65,101.65,103.19,101.16,103.18,71612,73.35,22,45149.0,63.05,2026-02-18
676GS2061,GS,18-Feb-2026,94.48,94.94,95.0,94.94,95.0,22000,20.89,5,22000.0,100.0,2026-02-18
679GS2034,GS,18-Feb-2026,102.2,100.71,102.5,100.71,102.5,105,0.11,2,105.0,100.0,2026-02-18
68GS2060,GS,18-Feb-2026,93.2,93.2,93.2,93.0,93.19,2794,2.6,7,2794.0,100.0,2026-02-18
690GS2065,GS,18-Feb-2026,95.49,95.2,95.51,95.2,95.46,33223,31.69,31,23174.0,69.75,2026-02-18
692GS2039,GS,18-Feb-2026,100.74,100.1,100.1,100.1,100.1,700,0.7,1,700.0,100.0,2026-02-18
695GS2061,GS,18-Feb-2026,94.8,95.0,95.4,94.6,94.6,10,0.01,4,5.0,50.0,2026-02-18
698GR2054,GS,18-Feb-2026,95.3,95.2,95.49,95.2,95.49,1727,1.65,5,1727.0,100.0,2026-02-18
699GS2026,GS,18-Feb-2026,102.49,102.43,102.43,102.4,102.41,35000,35.84,7,35000.0,100.0,2026-02-18
699GS2051,GS,18-Feb-2026,96.0,96.5,96.5,96.5,96.5,619,0.6,2,619.0,100.0,2026-02-18
702GS2031,GS,18-Feb-2026,102.5,102.5,102.5,102.5,102.5,100,0.1,1,100.0,100.0,2026-02-18
704GS2029,GS,18-Feb-2026,103.1,103.15,103.55,103.1,103.55,200,0.21,3,200.0,100.0,2026-02-18
706GS2028,GS,18-Feb-2026,104.0,104.5,104.5,104.5,104.5,2000,2.09,1,2000.0,100.0,2026-02-18
