SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026,GS,31-Dec-2025,106.0,105.0,106.17,104.85,106.17,2001,2.1,3,2000.0,99.95,2025-12-31
20MICRONS,EQ,31-Dec-2025,217.2,218.0,221.79,212.0,212.77,253140,547.07,6549,82760.0,32.69,2025-12-31
21STCENMGM,EQ,31-Dec-2025,50.66,49.65,49.65,49.65,49.65,711,0.35,24,711.0,100.0,2025-12-31
360ONE,EQ,31-Dec-2025,1191.6,1198.0,1198.0,1170.2,1190.0,357058,4234.85,17680,148438.0,41.57,2025-12-31
3IINFOLTD,EQ,31-Dec-2025,16.55,16.69,16.8,16.5,16.61,289249,48.16,1417,184388.0,63.75,2025-12-31
3MINDIA,EQ,31-Dec-2025,35290.0,35015.0,35230.0,34835.0,35115.0,2603,911.31,2067,1358.0,52.17,2025-12-31
3PLAND,EQ,31-Dec-2025,36.62,36.08,37.0,36.08,36.63,1891,0.7,121,1676.0,88.63,2025-12-31
563GS2026,GS,31-Dec-2025,101.15,101.1,101.1,101.1,101.1,141,0.14,1,141.0,100.0,2025-12-31
574GS2026,GS,31-Dec-2025,99.89,99.91,99.91,99.91,99.91,100,0.1,1,100.0,100.0,2025-12-31
591GS2028,GS,31-Dec-2025,100.25,100.0,100.0,100.0,100.0,200,0.2,2,200.0,100.0,2025-12-31
5PAISA,EQ,31-Dec-2025,331.7,331.7,343.85,331.7,333.85,81052,273.97,5152,31781.0,39.21,2025-12-31
601GS2030,GS,31-Dec-2025,101.0,99.99,99.99,99.99,99.99,100,0.1,1,100.0,100.0,2025-12-31
622GS2035,GS,31-Dec-2025,97.0,96.24,96.24,96.01,96.01,2,0.0,2,1.0,50.0,2025-12-31
628GS2032,GS,31-Dec-2025,99.6,101.5,101.5,101.5,101.5,600,0.61,1,600.0,100.0,2025-12-31
633GS2035,GS,31-Dec-2025,99.2,99.5,99.5,99.5,99.5,4000,3.98,2,4000.0,100.0,2025-12-31
63MOONS,EQ,31-Dec-2025,712.5,710.0,730.4,709.0,719.0,55747,402.14,3792,28594.0,51.29,2025-12-31
648GS2035,GS,31-Dec-2025,100.76,100.8,103.0,100.7,100.7,599,0.61,4,599.0,100.0,2025-12-31
